Longitude,Latitude,Speed,Distance,Time,Time in epoch, Acc X,Acc Y,Acc Z,Heading,gyro_x,gyro_y,gyro_z,pitch_deg,roll_deg,azimuth_deg
-87.64678168,41.869457,0,41.4335,14-57-29-896,1500580649897,0.31442356,0.13064094,0.74166036,197,-0.11799757,-0.03353809,0.10291431,-2.2391712246,0.2298993383,22.5327052794
-87.64678168,41.869457,0,41.4335,14-57-29-934,1500580649935,0.40394446,0.078537494,1.2200497,202,0.05297738,-0.06283286,0.0911964,-2.2812917205,0.015614236,22.7671464
-87.64678168,41.869457,0,41.4335,14-57-29-997,1500580649998,0.5432027,-0.13699947,0.3790381,209,0.1344701,-0.10544344,0.032074224,-2.5337297493,-0.2724555523,22.4918231821
-87.64678168,41.869457,0,41.4335,14-57-30-033,1500580650034,0.3359373,-0.1979538,-0.10727988,210,0.06043423,-0.012765429,0.0038447173,-2.7464120216,-0.3513254809,22.2125896809
-87.64678168,41.869457,0,41.4335,14-57-30-099,1500580650099,0.2593706,-0.1791673,0.0033935742,211,-0.035972204,0.026649356,0.049118455,-2.757701684,-0.4157264274,22.0726049539
-87.64678168,41.869457,0,41.4335,14-57-30-134,1500580650135,0.5804406,-0.16886795,0.2567121,213,-0.11693231,0.045824114,-0.015862675,-2.6854387095,-0.4966401834,22.1925652738
-87.64678168,41.869457,0,41.4335,14-57-30-199,1500580650200,0.34743777,-0.14078628,1.0007256,213,0.03699841,-0.027679132,-0.0078731915,-2.6243215364,-0.5066481181,22.5242273071
-87.64678168,41.869457,0,41.4335,14-57-30-235,1500580650239,0.36566427,-0.20090833,0.4644051,213,0.10517533,-0.0058412096,-0.061136417,-2.663376985,-0.476586161,22.4422343012
-87.64678158,41.86945853,0,41.3402,14-57-30-299,1500580650299,0.063170664,0.058059406,-0.43156666,208,-0.11693231,0.058074657,-0.030776378,-2.6432780862,-0.2582125535,22.2514141837
-87.64678158,41.86945853,0,41.3402,14-57-30-334,1500580650335,0.1826943,0.16961887,0.2543172,207,-0.17019553,0.059139922,0.014497362,-2.5057637532,-0.1899109419,22.5323927983
-87.64678158,41.86945853,0,41.3402,14-57-30-399,1500580650400,0.41139317,-0.042410694,1.1856468,207,-0.0072100647,0.011735654,-0.029711112,-2.3468397653,-0.1736583334,23.0529317602
-87.64678158,41.86945853,0,41.3402,14-57-30-434,1500580650435,0.2761405,0.060307175,0.7995106,205,0.09505532,0.04901991,-0.05474483,-2.2955371473,-0.085724517,23.0564151567
-87.64678158,41.86945853,0,41.3402,14-57-30-500,1500580650501,0.30593437,-0.103486404,0.25972697,204,-0.012003755,0.010670389,0.015562626,-2.191584016,-0.0232396436,22.9288169777
-87.64678158,41.86945853,0,41.3402,14-57-30-538,1500580650539,0.48766825,-0.27293742,0.5563184,204,0.10411007,0.017594608,-0.04089639,-2.1571041538,-0.0436604802,22.9583216874
-87.64678158,41.86945853,0,41.3402,14-57-30-600,1500580650600,0.44818226,-0.19670491,-0.26896957,198,-0.029580617,0.02558409,-0.098420665,-2.0738044474,0.1577852939,22.6092563321
-87.64678158,41.86945853,0,41.3402,14-57-30-635,1500580650637,0.18493727,-0.07032167,0.09628566,192,-0.1201281,0.06393361,-0.06273431,-2.0017892806,0.3760052755,22.710116028
-87.64678158,41.86945853,0,41.3402,14-57-30-699,1500580650700,0.1603444,0.19318338,0.5053787,185,-0.052483805,0.04901991,-0.025982687,-1.7840399684,0.596889858,23.0834234322
-87.64678158,41.86945853,0,41.3402,14-57-30-735,1500580650737,0.2675731,0.10959406,0.49498883,182,-0.072723836,0.07352099,-0.008938456,-1.6748847943,0.6573731575,23.2216101119
-87.64678158,41.86945853,0,41.3402,14-57-30-800,1500580650801,0.7985907,-0.2675636,0.9048599,179,-0.012003755,-0.0026454164,-0.087768026,-1.4897091878,0.6891595239,23.4139584842
-87.64678158,41.86945853,0,41.3402,14-57-30-835,1500580650836,0.47758856,-0.09372021,0.8296721,171,0.09825111,0.051150437,-0.16926076,-1.4581056891,0.9161786301,23.4276103248
-87.64678158,41.86945853,0,41.3402,14-57-30-900,1500580650901,0.259271,-0.07514651,0.18253511,161,-0.033309042,-0.009569635,-0.016927939,-1.4159775092,1.2695798748,23.1599779
