frameno;frametime;cir_pos;color
756;0.0587859153748;"[(698.5, 368.5), (696.5, 347.5)]";"[0, 1]"
757;0.0515830516815;"[(696.5, 347.5)]";"[1]"
758;0.0515060424805;"[]";"[]"
759;0.0680642127991;"[]";"[]"
760;0.0534679889679;"[]";"[]"
761;0.05060505867;"[(698.5, 366.5)]";"[0]"
762;0.0508859157562;"[]";"[]"
763;0.0738809108734;"[]";"[]"
764;0.0827670097351;"[(698.5, 370.5)]";"[0]"
765;0.0625829696655;"[(698.5, 368.5), (696.5, 347.5)]";"[0, 1]"
766;0.0637540817261;"[]";"[]"
767;0.0787379741669;"[(695.5, 348.5)]";"[1]"
768;0.0887608528137;"[]";"[]"
769;0.0874381065369;"[]";"[]"
770;0.0583300590515;"[]";"[]"
771;0.0511209964752;"[]";"[]"
772;0.0517330169678;"[]";"[]"
773;0.0520589351654;"[(696.5, 366.5), (695.5, 345.5)]";"[0, 1]"
774;0.068443775177;"[(696.5, 366.5)]";"[0]"
775;0.0850968360901;"[(696.5, 364.5), (694.5, 342.5)]";"[0, 1]"
776;0.0887398719788;"[]";"[]"
777;0.0879480838776;"[(693.5, 347.5)]";"[1]"
778;0.0595231056213;"[(693.5, 350.5)]";"[1]"
779;0.0696890354156;"[]";"[]"
780;0.0685198307037;"[]";"[]"
781;0.0668981075287;"[]";"[]"
782;0.0815749168396;"[(692.5, 374.5), (691.5, 351.5)]";"[0, 1]"
783;0.0835609436035;"[(692.5, 376.5)]";"[0]"
784;0.0839431285858;"[]";"[]"
785;0.0561099052429;"[]";"[]"
786;0.0727429389954;"[(689.5, 348.5)]";"[1]"
787;0.0852150917053;"[]";"[]"
788;0.0779569149017;"[(690.5, 368.5)]";"[0]"
789;0.0883009433746;"[]";"[]"
790;0.0542249679565;"[(686.5, 349.5)]";"[1]"
791;0.0669229030609;"[(688.5, 376.5)]";"[0]"
792;0.0506279468536;"[]";"[]"
793;0.0686588287354;"[]";"[]"
794;0.0499210357666;"[]";"[]"
795;0.0515720844269;"[(685.5, 348.5)]";"[1]"
796;0.0492119789124;"[(686.5, 374.5)]";"[0]"
797;0.0515120029449;"[]";"[]"
798;0.0635950565338;"[]";"[]"
799;0.0811560153961;"[]";"[]"
800;0.085743188858;"[(682.5, 348.5)]";"[1]"
801;0.088103055954;"[]";"[]"
802;0.0556030273438;"[(681.5, 350.5)]";"[1]"
803;0.0518720149994;"[(681.5, 351.5)]";"[1]"
804;0.0669479370117;"[]";"[]"
805;0.0539929866791;"[(684.5, 375.5)]";"[0]"
806;0.0688359737396;"[]";"[]"
807;0.0854330062866;"[]";"[]"
808;0.0848240852356;"[(685.5, 379.5), (684.5, 353.5)]";"[0, 1]"
809;0.0885810852051;"[(686.5, 380.5)]";"[0]"
810;0.0719330310822;"[(685.5, 353.5)]";"[1]"
811;0.0862238407135;"[(685.5, 351.5)]";"[1]"
812;0.0856580734253;"[(688.5, 376.5)]";"[0]"
813;0.0609049797058;"[(383.5, 390.5), (686.5, 351.5)]";"[0, 1]"
814;0.0694341659546;"[(749.5, 376.5)]";"[1]"
815;0.0535161495209;"[(690.5, 380.5)]";"[0]"
816;0.0720300674438;"[(690.5, 378.5)]";"[0]"
817;0.055862903595;"[(690.5, 376.5)]";"[0]"
818;0.0668520927429;"[(689.5, 348.5)]";"[1]"
819;0.053827047348;"[(689.5, 349.5)]";"[1]"
820;0.0669350624084;"[(691.5, 375.5)]";"[0]"
821;0.0876581668854;"[(689.5, 348.5)]";"[1]"
822;0.0544409751892;"[(754.5, 374.5)]";"[1]"
823;0.0521450042725;"[(692.5, 378.5), (755.5, 376.5)]";"[0, 1]"
824;0.0658249855042;"[(692.5, 381.5), (689.5, 353.5)]";"[0, 1]"
825;0.0537059307098;"[(692.5, 380.5)]";"[0]"
826;0.0662579536438;"[]";"[]"
827;0.0544888973236;"[(755.5, 376.5)]";"[1]"
828;0.0656788349152;"[]";"[]"
829;0.0596590042114;"[(689.5, 355.5)]";"[1]"
830;0.0736351013184;"[(756.5, 383.5)]";"[1]"
831;0.0892679691315;"[(756.5, 383.5)]";"[1]"
832;0.0792369842529;"[(689.5, 355.5)]";"[1]"
833;0.08895611763;"[(689.5, 351.5)]";"[1]"
834;0.0858430862427;"[(688.5, 345.5)]";"[1]"
835;0.088958978653;"[]";"[]"
836;0.0844111442566;"[(687.5, 339.5)]";"[1]"
837;0.0562989711761;"[(687.5, 345.5)]";"[1]"
838;0.0633637905121;"[(688.5, 382.5), (686.5, 352.5)]";"[0, 1]"
839;0.0532040596008;"[(688.5, 390.5)]";"[0]"
840;0.057578086853;"[(688.5, 393.5), (685.5, 363.5)]";"[0, 1]"
841;0.079528093338;"[(755.5, 389.5)]";"[1]"
842;0.0655479431152;"[]";"[]"
843;0.0809280872345;"[(684.5, 359.5)]";"[1]"
844;0.0538430213928;"[(684.5, 356.5)]";"[1]"
845;0.0819430351257;"[(686.5, 384.5)]";"[0]"
846;0.078752040863;"[(686.5, 383.5), (683.5, 353.5)]";"[0, 1]"
847;0.0554001331329;"[(683.5, 351.5)]";"[1]"
848;0.05002784729;"[(682.5, 351.5)]";"[1]"
849;0.0619418621063;"[(682.5, 351.5)]";"[1]"
850;0.0556669235229;"[]";"[]"
851;0.0587420463562;"[(681.5, 350.5)]";"[1]"
852;0.082545042038;"[(681.5, 349.5)]";"[1]"
853;0.0875840187073;"[(684.5, 380.5), (681.5, 348.5)]";"[0, 1]"
854;0.0829720497131;"[(680.5, 346.5)]";"[1]"
855;0.0824539661407;"[(681.5, 342.5)]";"[1]"
856;0.0542080402374;"[(681.5, 340.5)]";"[1]"
857;0.0670390129089;"[(681.5, 339.5)]";"[1]"
858;0.0555548667908;"[(684.5, 372.5), (681.5, 339.5)]";"[0, 1]"
859;0.0545089244843;"[(681.5, 342.5)]";"[1]"
860;0.0705208778381;"[(683.5, 343.5)]";"[1]"
861;0.0725960731506;"[(687.5, 374.5)]";"[0]"
862;0.0591897964478;"[(688.5, 373.5)]";"[0]"
863;0.0789408683777;"[(1261.5, 309.5), (685.5, 341.5)]";"[0, 1]"
864;0.0654180049896;"[(765.5, 372.5)]";"[1]"
865;0.0847799777985;"[(687.5, 346.5)]";"[1]"
866;0.0576219558716;"[(767.5, 373.5)]";"[1]"
867;0.0657780170441;"[(688.5, 344.5)]";"[1]"
868;0.067568063736;"[(689.5, 341.5)]";"[1]"
869;0.0596289634705;"[(770.5, 367.5)]";"[1]"
870;0.0608901977539;"[(771.5, 366.5)]";"[1]"
871;0.0631420612335;"[(694.5, 372.5)]";"[0]"
872;0.0657742023468;"[(696.5, 372.5)]";"[0]"
873;0.07932305336;"[(693.5, 338.5)]";"[1]"
874;0.0653290748596;"[(696.5, 374.5)]";"[0]"
875;0.091246843338;"[(693.5, 341.5)]";"[1]"
876;0.0703458786011;"[(694.5, 343.5)]";"[1]"
877;0.0677149295807;"[(698.5, 380.5), (779.5, 373.5)]";"[0, 1]"
878;0.0547590255737;"[]";"[]"
879;0.0576272010803;"[(700.5, 377.5), (697.5, 341.5)]";"[0, 1]"
880;0.0550498962402;"[(697.5, 340.5)]";"[1]"
881;0.0706889629364;"[(700.5, 374.5), (699.5, 338.5)]";"[0, 1]"
882;0.0543549060822;"[(784.5, 366.5)]";"[1]"
883;0.0662159919739;"[(785.5, 369.5)]";"[1]"
884;0.0572469234467;"[(700.5, 340.5)]";"[1]"
885;0.0828940868378;"[(787.5, 373.5)]";"[1]"
886;0.0597658157349;"[]";"[]"
887;0.0627171993256;"[(789.5, 369.5)]";"[1]"
888;0.0523989200592;"[(701.5, 385.5)]";"[1]"
889;0.0623600482941;"[(791.5, 369.5)]";"[1]"
890;0.065749168396;"[(704.5, 338.5)]";"[1]"
891;0.0630338191986;"[(705.5, 340.5)]";"[1]"
892;0.0571010112762;"[(795.5, 374.5)]";"[1]"
893;0.056352853775;"[(706.5, 343.5)]";"[1]"
894;0.0575361251831;"[(797.5, 376.5)]";"[1]"
895;0.0565371513367;"[(798.5, 373.5)]";"[1]"
896;0.0605199337006;"[(709.5, 336.5)]";"[1]"
897;0.0600638389587;"[(709.5, 374.5)]";"[1]"
898;0.0567870140076;"[(710.5, 331.5)]";"[1]"
899;0.0603079795837;"[(803.5, 363.5)]";"[1]"
900;0.0660290718079;"[(804.5, 365.5)]";"[1]"
901;0.060656785965;"[(805.5, 365.5)]";"[1]"
902;0.0623569488525;"[(712.5, 332.5)]";"[1]"
903;0.0576641559601;"[(712.5, 331.5)]";"[1]"
904;0.0565319061279;"[(712.5, 334.5)]";"[1]"
905;0.0590019226074;"[(712.5, 337.5)]";"[1]"
906;0.0688660144806;"[(807.5, 375.5)]";"[1]"
907;0.0620460510254;"[(709.5, 386.5)]";"[1]"
908;0.056843996048;"[(711.5, 341.5)]";"[1]"
909;0.059051990509;"[(809.5, 376.5)]";"[1]"
910;0.0578489303589;"[(712.5, 340.5)]";"[1]"
911;0.0583140850067;"[(711.5, 340.5)]";"[1]"
912;0.0531771183014;"[(810.5, 375.5)]";"[1]"
913;0.0662350654602;"[(711.5, 336.5)]";"[1]"
914;0.0553331375122;"[(711.5, 335.5)]";"[1]"
915;0.0613679885864;"[(711.5, 335.5)]";"[1]"
916;0.0617799758911;"[(711.5, 335.5)]";"[1]"
917;0.0601451396942;"[(812.5, 372.5)]";"[1]"
918;0.0605449676514;"[(711.5, 332.5)]";"[1]"
919;0.0607779026031;"[(813.5, 367.5)]";"[1]"
920;0.055547952652;"[(711.5, 328.5)]";"[1]"
921;0.0570840835571;"[(711.5, 329.5)]";"[1]"
922;0.0572428703308;"[(711.5, 332.5)]";"[1]"
923;0.0599451065063;"[(710.5, 334.5)]";"[1]"
924;0.0536079406738;"[(711.5, 336.5)]";"[1]"
925;0.0603711605072;"[(711.5, 335.5)]";"[1]"
926;0.0679252147675;"[(708.5, 379.5)]";"[1]"
927;0.0695660114288;"[(711.5, 326.5)]";"[1]"
928;0.0653371810913;"[(710.5, 323.5)]";"[1]"
929;0.058552980423;"[(710.5, 323.5)]";"[1]"
930;0.0573399066925;"[(710.5, 326.5)]";"[1]"
931;0.0630049705505;"[(706.5, 374.5)]";"[1]"
932;0.0617969036102;"[(710.5, 321.5)]";"[1]"
933;0.0759198665619;"[(710.5, 323.5)]";"[1]"
934;0.0609970092773;"[(709.5, 325.5)]";"[1]"
935;0.0568978786469;"[(710.5, 327.5)]";"[1]"
936;0.0678441524506;"[(710.5, 326.5)]";"[1]"
937;0.0542359352112;"[(709.5, 325.5)]";"[1]"
938;0.0586800575256;"[(710.5, 323.5)]";"[1]"
939;0.0648238658905;"[(709.5, 323.5)]";"[1]"
940;0.0604910850525;"[(709.5, 321.5)]";"[1]"
941;0.059093952179;"[(709.5, 320.5)]";"[1]"
942;0.0553398132324;"[(710.5, 321.5)]";"[1]"
943;0.0584559440613;"[(710.5, 322.5), (383.5, 355.5)]";"[1, 1]"
944;0.0568609237671;"[(710.5, 323.5), (381.5, 356.5)]";"[1, 1]"
945;0.0568988323212;"[(709.5, 322.5), (379.5, 356.5)]";"[1, 1]"
946;0.0635318756104;"[(710.5, 322.5), (377.5, 355.5)]";"[1, 1]"
947;0.056783914566;"[(709.5, 321.5), (375.5, 354.5)]";"[1, 1]"
948;0.0572049617767;"[(830.5, 368.5), (373.5, 354.5)]";"[1, 1]"
949;0.0661668777466;"[(710.5, 321.5)]";"[1]"
950;0.0656960010529;"[(1129.5, 480.5), (832.5, 369.5)]";"[0, 1]"
951;0.0657029151917;"[(703.5, 378.5), (367.5, 354.5)]";"[1, 1]"
952;0.065407037735;"[(709.5, 321.5), (365.5, 354.5)]";"[1, 1]"
953;0.0602169036865;"[(1173.5, 488.5), (703.5, 376.5)]";"[0, 1]"
954;0.054545879364;"[(1188.5, 489.5), (710.5, 317.5)]";"[0, 1]"
955;0.0610799789429;"[(1206.5, 493.5), (711.5, 316.5), (359.5, 350.5)]";"[0, 1, 1]"
956;0.0588819980621;"[(1226.5, 497.5), (838.5, 364.5)]";"[0, 1]"
957;0.0601360797882;"[(839.5, 364.5)]";"[1]"
958;0.0659959316254;"[(711.5, 315.5), (353.5, 350.5)]";"[1, 1]"
959;0.060357093811;"[(349.5, 364.5), (351.5, 351.5)]";"[0, 1]"
960;0.0573389530182;"[(712.5, 317.5)]";"[1]"
961;0.0656700134277;"[(713.5, 316.5)]";"[1]"
962;0.0537149906158;"[(713.5, 314.5)]";"[1]"
963;0.0616760253906;"[(342.5, 347.5), (847.5, 365.5)]";"[1, 1]"
964;0.0666990280151;"[(714.5, 308.5)]";"[1]"
965;0.0615661144257;"[(849.5, 362.5)]";"[1]"
966;0.0620431900024;"[(715.5, 310.5)]";"[1]"
967;0.0806350708008;"[(715.5, 310.5)]";"[1]"
968;0.0576448440552;"[(715.5, 311.5)]";"[1]"
969;0.0588669776917;"[(715.5, 310.5)]";"[1]"
970;0.0581772327423;"[(704.5, 374.5)]";"[1]"
971;0.0584669113159;"[(704.5, 375.5)]";"[1]"
972;0.0634911060333;"[(714.5, 308.5)]";"[1]"
973;0.0598480701447;"[(857.5, 363.5), (317.5, 345.5)]";"[1, 1]"
974;0.0698609352112;"[(716.5, 306.5)]";"[1]"
975;0.0630190372467;"[(715.5, 306.5)]";"[1]"
976;0.0610208511353;"[(715.5, 305.5)]";"[1]"
977;0.0599019527435;"[(715.5, 305.5)]";"[1]"
978;0.0602350234985;"[(715.5, 306.5)]";"[1]"
979;0.0631411075592;"[(715.5, 306.5)]";"[1]"
980;0.0597569942474;"[(715.5, 305.5), (864.5, 365.5)]";"[1, 1]"
981;0.0606458187103;"[(715.5, 303.5), (865.5, 361.5)]";"[1, 1]"
982;0.0608100891113;"[(715.5, 302.5), (867.5, 360.5)]";"[1, 1]"
983;0.0643811225891;"[(715.5, 300.5), (869.5, 359.5)]";"[1, 1]"
984;0.0652320384979;"[(715.5, 299.5), (869.5, 358.5)]";"[1, 1]"
985;0.0642690658569;"[(715.5, 297.5), (870.5, 358.5), (281.5, 340.5)]";"[1, 1, 1]"
986;0.0629241466522;"[(716.5, 297.5), (872.5, 356.5)]";"[1, 1]"
987;0.0600099563599;"[(715.5, 296.5), (873.5, 357.5), (275.5, 339.5)]";"[1, 1, 1]"
988;0.0559370517731;"[(875.5, 357.5), (702.5, 371.5), (271.5, 340.5)]";"[1, 1, 1]"
989;0.0613839626312;"[(716.5, 297.5), (876.5, 358.5)]";"[1, 1]"
990;0.0568528175354;"[(717.5, 297.5), (876.5, 360.5)]";"[1, 1]"
991;0.0587248802185;"[(879.5, 359.5), (716.5, 296.5)]";"[1, 1]"
992;0.0662770271301;"[(881.5, 358.5), (717.5, 295.5)]";"[1, 1]"
993;0.0603048801422;"[(717.5, 293.5), (883.5, 356.5)]";"[1, 1]"
994;0.0639698505402;"[(718.5, 289.5), (884.5, 353.5)]";"[1, 1]"
995;0.062726020813;"[(719.5, 285.5), (886.5, 351.5)]";"[1, 1]"
996;0.0683181285858;"[(889.5, 349.5), (721.5, 285.5)]";"[1, 1]"
997;0.0601389408112;"[(721.5, 283.5), (891.5, 349.5)]";"[1, 1]"
998;0.0562419891357;"[(721.5, 283.5), (893.5, 350.5)]";"[1, 1]"
999;0.0610620975494;"[(723.5, 281.5), (895.5, 350.5)]";"[1, 1]"
1000;0.0649139881134;"[(231.5, 334.5), (725.5, 281.5), (898.5, 350.5)]";"[0, 1, 1]"
1001;0.0651521682739;"[(899.5, 351.5), (706.5, 364.5)]";"[1, 1]"
1002;0.0572001934052;"[(726.5, 283.5), (901.5, 353.5), (225.5, 325.5)]";"[1, 1, 1]"
1003;0.0612218379974;"[(726.5, 287.5), (906.5, 358.5)]";"[1, 1]"
1004;0.0658421516418;"[(728.5, 288.5), (906.5, 360.5), (219.5, 331.5)]";"[1, 1, 1]"
1005;0.0678968429565;"[(729.5, 285.5)]";"[1]"
1006;0.0699830055237;"[(730.5, 281.5), (912.5, 353.5)]";"[1, 1]"
1007;0.0621519088745;"[(730.5, 277.5), (915.5, 348.5)]";"[1, 1]"
1008;0.0595419406891;"[(731.5, 275.5), (918.5, 347.5)]";"[1, 1]"
1009;0.0756070613861;"[(731.5, 278.5), (919.5, 349.5)]";"[1, 1]"
1010;0.0598609447479;"[(732.5, 278.5), (922.5, 351.5), (197.5, 331.5)]";"[1, 1, 1]"
1011;0.0645868778229;"[(734.5, 280.5), (925.5, 354.5)]";"[1, 1]"
1012;0.0578100681305;"[(734.5, 281.5), (928.5, 355.5)]";"[1, 1]"
1013;0.0743930339813;"[(736.5, 281.5), (931.5, 357.5)]";"[1, 1]"
1014;0.081130027771;"[(181.5, 352.5), (736.5, 280.5), (933.5, 355.5)]";"[0, 1, 1]"
1015;0.0688610076904;"[(736.5, 277.5), (936.5, 352.5), (173.5, 331.5)]";"[1, 1, 1]"
1016;0.055939912796;"[(172.5, 349.5), (737.5, 274.5), (936.5, 350.5)]";"[0, 1, 1]"
1017;0.0630760192871;"[(939.5, 350.5)]";"[1]"
1018;0.0532159805298;"[(942.5, 349.5)]";"[1]"
1019;0.0640490055084;"[(945.5, 349.5), (713.5, 370.5)]";"[1, 1]"
1020;0.0573630332947;"[(149.5, 349.5), (947.5, 349.5), (736.5, 269.5)]";"[0, 1, 1]"
1021;0.0625760555267;"[(736.5, 268.5), (947.5, 347.5)]";"[1, 1]"
1022;0.0642628669739;"[(948.5, 346.5), (735.5, 265.5)]";"[1, 1]"
1023;0.0626718997955;"[(735.5, 264.5), (950.5, 345.5), (126.5, 327.5)]";"[1, 1, 1]"
1024;0.0614409446716;"[(734.5, 261.5), (952.5, 342.5), (120.5, 327.5)]";"[1, 1, 1]"
1025;0.0660839080811;"[(954.5, 340.5), (734.5, 258.5), (114.5, 325.5), (1113.5, 425.5)]";"[1, 1, 1, 1]"
1026;0.0576491355896;"[(110.5, 348.5), (733.5, 255.5), (955.5, 339.5), (105.5, 323.5)]";"[0, 1, 1, 1]"
1027;0.063246011734;"[(101.5, 349.5), (732.5, 252.5), (958.5, 335.5), (157.5, 389.5)]";"[0, 1, 1, 1]"
1028;0.0660309791565;"[(732.5, 252.5), (958.5, 335.5), (91.5, 325.5)]";"[1, 1, 1]"
1029;0.0658421516418;"[(731.5, 253.5), (960.5, 337.5), (84.5, 326.5)]";"[1, 1, 1]"
1030;0.0591340065002;"[(731.5, 255.5), (963.5, 339.5)]";"[1, 1]"
1031;0.0599248409271;"[(731.5, 254.5), (966.5, 339.5), (70.5, 328.5)]";"[1, 1, 1]"
1032;0.0586059093475;"[(66.5, 347.5), (967.5, 339.5), (733.5, 251.5)]";"[0, 1, 1]"
1033;0.0597040653229;"[(58.5, 345.5), (972.5, 335.5), (732.5, 247.5), (54.5, 319.5)]";"[0, 1, 1, 1]"
1034;0.05619597435;"[(974.5, 330.5), (732.5, 242.5), (47.5, 315.5)]";"[1, 1, 1]"
1035;0.0620188713074;"[(731.5, 239.5), (976.5, 328.5), (38.5, 312.5)]";"[1, 1, 1]"
1036;0.0570349693298;"[(32.5, 336.5), (731.5, 242.5), (976.5, 332.5), (35.5, 313.5)]";"[0, 1, 1, 1]"
1037;0.061500787735;"[(26.5, 337.5), (730.5, 238.5), (982.5, 332.5), (28.5, 312.5)]";"[0, 1, 1, 1]"
1038;0.0591559410095;"[(14.5, 338.5), (730.5, 238.5), (983.5, 333.5), (11.5, 311.5)]";"[0, 1, 1, 1]"
1039;0.0586018562317;"[(6.5, 340.5), (730.5, 238.5), (983.5, 337.5)]";"[0, 1, 1]"
1040;0.0594379901886;"[(730.5, 236.5), (989.5, 333.5)]";"[1, 1]"
1041;0.0614359378815;"[(991.5, 332.5), (730.5, 233.5)]";"[1, 1]"
1042;0.0565431118011;"[(993.5, 330.5), (729.5, 229.5)]";"[1, 1]"
1043;0.0585961341858;"[(730.5, 225.5), (998.5, 327.5)]";"[1, 1]"
1044;0.0561108589172;"[(730.5, 224.5), (1001.5, 327.5)]";"[1, 1]"
1045;0.0626800060272;"[(730.5, 224.5), (1004.5, 328.5)]";"[1, 1]"
1046;0.0727250576019;"[(730.5, 228.5), (1006.5, 334.5)]";"[1, 1]"
1047;0.0697679519653;"[(1008.5, 340.5), (729.5, 231.5)]";"[1, 1]"
1048;0.0609920024872;"[(728.5, 231.5), (1014.5, 339.5)]";"[1, 1]"
1049;0.061105966568;"[(728.5, 231.5), (1016.5, 339.5)]";"[1, 1]"
1050;0.0692360401154;"[(728.5, 224.5), (1019.5, 336.5)]";"[1, 1]"
1051;0.0687851905823;"[(728.5, 219.5), (1025.5, 329.5)]";"[1, 1]"
1052;0.0683081150055;"[(1029.5, 327.5), (728.5, 215.5)]";"[1, 1]"
1053;0.0713949203491;"[(1031.5, 328.5), (728.5, 212.5)]";"[1, 1]"
1054;0.0569078922272;"[(728.5, 210.5), (1037.5, 325.5)]";"[1, 1]"
1055;0.0599849224091;"[(728.5, 209.5), (1041.5, 325.5)]";"[1, 1]"
1056;0.0593299865723;"[(728.5, 208.5), (1047.5, 326.5)]";"[1, 1]"
1057;0.0563819408417;"[(1049.5, 327.5), (728.5, 206.5)]";"[1, 1]"
1058;0.0606679916382;"[(729.5, 203.5), (1054.5, 327.5)]";"[1, 1]"
1059;0.0616939067841;"[(730.5, 204.5), (1061.5, 325.5)]";"[1, 1]"
1060;0.0630979537964;"[(729.5, 201.5), (1067.5, 323.5)]";"[1, 1]"
1061;0.0620760917664;"[(729.5, 195.5), (1071.5, 323.5)]";"[1, 1]"
1062;0.0679919719696;"[(1077.5, 321.5), (729.5, 195.5)]";"[1, 1]"
1063;0.0678381919861;"[(1081.5, 323.5), (730.5, 192.5)]";"[1, 1]"
1064;0.0588948726654;"[(1090.5, 317.5), (730.5, 183.5)]";"[1, 1]"
1065;0.0621738433838;"[(731.5, 178.5), (1097.5, 315.5)]";"[1, 1]"
1066;0.0602660179138;"[(1102.5, 312.5), (733.5, 176.5)]";"[1, 1]"
1067;0.0786418914795;"[(1107.5, 312.5), (732.5, 168.5)]";"[1, 1]"
1068;0.0605309009552;"[(733.5, 163.5), (1117.5, 307.5)]";"[1, 1]"
1069;0.0626509189606;"[(1121.5, 308.5), (734.5, 160.5)]";"[1, 1]"
1070;0.0596549510956;"[(1131.5, 305.5), (734.5, 155.5)]";"[1, 1]"
1071;0.0673248767853;"[(734.5, 152.5), (1139.5, 305.5)]";"[1, 1]"
1072;0.0608129501343;"[(734.5, 153.5), (1146.5, 305.5)]";"[1, 1]"
1073;0.0614769458771;"[(1154.5, 306.5), (735.5, 150.5)]";"[1, 1]"
1074;0.0572400093079;"[(1162.5, 305.5), (734.5, 146.5)]";"[1, 1]"
1075;0.0635850429535;"[(1168.5, 304.5), (736.5, 143.5)]";"[1, 1]"
1076;0.0607221126556;"[(735.5, 133.5), (1179.5, 297.5)]";"[1, 1]"
1077;0.0676410198212;"[(736.5, 119.5), (1190.5, 288.5)]";"[1, 1]"
1078;0.0604748725891;"[(1200.5, 282.5), (737.5, 112.5)]";"[1, 1]"
1079;0.0645430088043;"[(738.5, 104.5), (1208.5, 279.5)]";"[1, 1]"
1080;0.0586309432983;"[(739.5, 94.5), (1219.5, 279.5)]";"[1, 1]"
1081;0.064474105835;"[(740.5, 95.5), (1232.5, 280.5)]";"[1, 1]"
1082;0.0594458580017;"[(1243.5, 281.5), (742.5, 90.5)]";"[1, 1]"
1083;0.0610291957855;"[(744.5, 86.5), (1262.5, 276.5)]";"[1, 1]"
1084;0.0603358745575;"[(1268.5, 329.5), (748.5, 80.5), (1271.5, 278.5)]";"[0, 1, 1]"
1085;0.063175201416;"[(749.5, 71.5)]";"[1]"
1086;0.0541200637817;"[(750.5, 64.5)]";"[1]"
1087;0.0686440467834;"[(684.5, 369.5), (754.5, 57.5)]";"[0, 1]"
1088;0.0561079978943;"[(756.5, 52.5)]";"[1]"
1089;0.0637001991272;"[(757.5, 42.5)]";"[1]"
1090;0.0586440563202;"[(759.5, 31.5)]";"[1]"
1091;0.0672030448914;"[(761.5, 27.5)]";"[1]"
1092;0.0659620761871;"[(762.5, 14.5)]";"[1]"
1093;0.0655279159546;"[(765.5, 7.5)]";"[1]"
1094;0.0582008361816;"[(767.5, 4.5)]";"[1]"
1095;0.0660400390625;"[]";"[]"
1096;0.0600302219391;"[]";"[]"
1097;0.0614809989929;"[]";"[]"
1098;0.0563209056854;"[]";"[]"
1099;0.0684368610382;"[(686.5, 383.5)]";"[0]"
1100;0.0607089996338;"[]";"[]"
1101;0.0647230148315;"[]";"[]"
1102;0.0659129619598;"[(688.5, 373.5)]";"[0]"
1103;0.0643041133881;"[]";"[]"
1104;0.0718991756439;"[]";"[]"
1105;0.062185049057;"[]";"[]"
1106;0.0624370574951;"[]";"[]"
1107;0.0669350624084;"[]";"[]"
1108;0.0542900562286;"[]";"[]"
1109;0.0591571331024;"[]";"[]"
1110;0.0536880493164;"[]";"[]"
1111;0.0605580806732;"[]";"[]"
1112;0.0583109855652;"[]";"[]"
1113;0.080130815506;"[]";"[]"
1114;0.0670602321625;"[]";"[]"
1115;0.060378074646;"[]";"[]"
1116;0.057473897934;"[]";"[]"
1117;0.0664551258087;"[]";"[]"
1118;0.0676410198212;"[]";"[]"
1119;0.0604128837585;"[]";"[]"
1120;0.0701351165771;"[(713.5, 383.5)]";"[0]"
1121;0.0617010593414;"[]";"[]"
1122;0.0560700893402;"[]";"[]"
1123;0.0615990161896;"[]";"[]"
1124;0.0662431716919;"[]";"[]"
1125;0.0596640110016;"[]";"[]"
1126;0.0639200210571;"[]";"[]"
1127;0.0635731220245;"[]";"[]"
1128;0.0599520206451;"[]";"[]"
1129;0.0596060752869;"[]";"[]"
1130;0.0608150959015;"[]";"[]"
1131;0.0677189826965;"[]";"[]"
1132;0.0631470680237;"[]";"[]"
1133;0.0674259662628;"[]";"[]"
1134;0.0560300350189;"[]";"[]"
1135;0.0616989135742;"[]";"[]"
1136;0.064924955368;"[]";"[]"
1137;0.0642619132996;"[(1045.5, 461.5)]";"[0]"
1138;0.0618660449982;"[]";"[]"
1139;0.0637898445129;"[]";"[]"
1140;0.0564489364624;"[]";"[]"
1141;0.0633249282837;"[]";"[]"
1142;0.0590119361877;"[]";"[]"
1143;0.0627551078796;"[]";"[]"
1144;0.0603411197662;"[]";"[]"
1145;0.0635199546814;"[(697.5, 388.5)]";"[1]"
1146;0.0596258640289;"[]";"[]"
1147;0.0603880882263;"[]";"[]"
1148;0.0638530254364;"[]";"[]"
1149;0.0662469863892;"[]";"[]"
1150;0.0607562065125;"[(700.5, 358.5)]";"[0]"
1151;0.0683929920197;"[]";"[]"
1152;0.0640938282013;"[]";"[]"
1153;0.0680868625641;"[]";"[]"
1154;0.0714251995087;"[]";"[]"
1155;0.0676109790802;"[]";"[]"
1156;0.0585989952087;"[(701.5, 378.5)]";"[0]"
1157;0.062450170517;"[]";"[]"
1158;0.0566267967224;"[]";"[]"
1159;0.0646488666534;"[]";"[]"
1160;0.0583639144897;"[(699.5, 374.5)]";"[0]"
1161;0.0652639865875;"[]";"[]"
1162;0.059515953064;"[(693.5, 386.5)]";"[1]"
1163;0.0637121200562;"[]";"[]"
1164;0.0616571903229;"[]";"[]"
1165;0.0625820159912;"[]";"[]"
1166;0.0747208595276;"[(697.5, 362.5)]";"[0]"
1167;0.0843799114227;"[(697.5, 361.5)]";"[0]"
1168;0.0620670318604;"[]";"[]"
1169;0.0778760910034;"[]";"[]"
1170;0.0846080780029;"[]";"[]"
1171;0.0882391929626;"[]";"[]"
1172;0.061518907547;"[]";"[]"
1173;0.0683751106262;"[]";"[]"
1174;0.0650670528412;"[]";"[]"
1175;0.067085981369;"[]";"[]"
1176;0.050626039505;"[]";"[]"
1177;0.0569469928741;"[]";"[]"
1178;0.0763611793518;"[(700.5, 364.5)]";"[0]"
1179;0.0578100681305;"[]";"[]"
