frameno;frametime;red_count;green_count;red_pos;green_pos
824;0.0125250816345;0;1;"[]";"[(389.5, 157.5)]"
825;0.0131628513336;0;2;"[]";"[(387.5, 165.5), (138.5, 152.5)]"
826;0.0129871368408;0;2;"[]";"[(386.5, 171.5), (136.5, 158.5)]"
827;0.0128819942474;0;1;"[]";"[(386.5, 173.5)]"
828;0.00853800773621;0;1;"[]";"[(386.5, 172.5)]"
829;0.00700306892395;0;1;"[]";"[(387.5, 167.5)]"
830;0.0110352039337;0;1;"[]";"[(387.5, 155.5)]"
831;0.397109031677;0;1;"[]";"[(387.5, 155.5)]"
832;0.00899791717529;0;1;"[]";"[(394.5, 132.5)]"
833;0.007807970047;0;2;"[]";"[(396.5, 121.5), (147.5, 108.5)]"
834;0.0124039649963;0;1;"[]";"[(398.5, 110.5)]"
835;0.0131800174713;0;1;"[]";"[(398.5, 104.5)]"
836;0.38743686676;0;1;"[]";"[(398.5, 104.5)]"
837;0.00877618789673;0;1;"[]";"[(397.5, 99.5)]"
838;0.0129759311676;0;1;"[]";"[(397.5, 99.5)]"
839;0.0131919384003;0;1;"[]";"[(394.5, 99.5)]"
840;0.00895619392395;0;1;"[]";"[(391.5, 98.5)]"
841;0.00731897354126;0;1;"[]";"[(391.5, 103.5)]"
842;0.00647497177124;0;1;"[]";"[(392.5, 101.5)]"
843;0.00944399833679;0;1;"[]";"[(393.5, 98.5)]"
844;0.0109920501709;0;1;"[]";"[(392.5, 96.5)]"
845;0.0129611492157;0;1;"[]";"[(391.5, 95.5)]"
846;0.00896596908569;0;1;"[]";"[(390.5, 92.5)]"
847;0.0119647979736;0;1;"[]";"[(392.5, 88.5)]"
848;0.0135300159454;0;1;"[]";"[(393.5, 84.5)]"
849;0.0132319927216;0;2;"[]";"[(395.5, 80.5), (142.5, 67.5)]"
850;0.0136771202087;0;2;"[]";"[(395.5, 77.5), (145.5, 65.5)]"
851;0.0130610466003;0;2;"[]";"[(395.5, 76.5), (145.5, 64.5)]"
852;0.0135581493378;0;2;"[]";"[(396.5, 76.5), (142.5, 64.5)]"
853;0.0133481025696;0;1;"[]";"[(395.5, 77.5)]"
854;0.0131471157074;0;1;"[]";"[(395.5, 78.5)]"
855;0.0088939666748;0;1;"[]";"[(395.5, 79.5)]"
856;0.0133059024811;0;1;"[]";"[(393.5, 81.5)]"
857;0.00888991355896;0;1;"[]";"[(392.5, 80.5)]"
858;0.0131418704987;0;1;"[]";"[(391.5, 78.5)]"
859;0.0123269557953;0;1;"[]";"[(391.5, 76.5)]"
860;0.0127830505371;0;1;"[]";"[(393.5, 71.5)]"
861;0.00898098945618;0;1;"[]";"[(141.5, 54.5)]"
862;0.00718307495117;0;1;"[]";"[(396.5, 64.5)]"
863;0.00638008117676;0;2;"[]";"[(395.5, 61.5), (141.5, 50.5)]"
864;0.00951910018921;0;2;"[]";"[(141.5, 47.5), (394.5, 60.5)]"
865;0.00739789009094;0;2;"[]";"[(395.5, 59.5), (141.5, 46.5)]"
866;0.0066249370575;0;1;"[]";"[(394.5, 54.5)]"
867;0.01043009758;0;2;"[]";"[(395.5, 50.5), (142.5, 38.5)]"
868;0.00823593139648;0;1;"[]";"[(395.5, 45.5)]"
869;0.0125908851624;0;2;"[]";"[(392.5, 42.5), (139.5, 30.5)]"
870;0.0118398666382;0;1;"[]";"[(393.5, 39.5)]"
871;0.0121600627899;0;1;"[]";"[(396.5, 39.5)]"
872;0.0121700763702;0;2;"[]";"[(142.5, 24.5), (397.5, 35.5)]"
873;0.00807809829712;0;1;"[]";"[(399.5, 33.5)]"
874;0.0120511054993;0;1;"[]";"[(397.5, 35.5)]"
875;0.0120799541473;0;1;"[]";"[(397.5, 37.5)]"
876;0.0118870735168;0;2;"[]";"[(397.5, 40.5), (142.5, 28.5)]"
877;0.0119798183441;0;2;"[]";"[(395.5, 37.5), (139.5, 27.5)]"
878;0.011883020401;0;2;"[]";"[(395.5, 35.5), (140.5, 24.5)]"
879;0.0115230083466;0;2;"[]";"[(396.5, 31.5), (140.5, 20.5)]"
880;0.0114550590515;0;2;"[]";"[(141.5, 16.5), (397.5, 28.5)]"
881;0.011002779007;0;1;"[]";"[(397.5, 26.5)]"
882;0.010822057724;0;1;"[]";"[(399.5, 25.5)]"
883;0.0109448432922;0;2;"[]";"[(398.5, 24.5), (143.5, 13.5)]"
884;0.0112779140472;0;2;"[]";"[(145.5, 12.5), (401.5, 22.5)]"
885;0.011253118515;0;2;"[]";"[(145.5, 10.5), (401.5, 22.5)]"
886;0.0109119415283;0;2;"[]";"[(401.5, 22.5), (145.5, 12.5)]"
887;0.0109879970551;0;2;"[]";"[(145.5, 13.5), (399.5, 24.5)]"
888;0.0108389854431;0;2;"[]";"[(402.5, 26.5), (144.5, 13.5)]"
889;0.459015846252;0;2;"[]";"[(402.5, 26.5), (144.5, 13.5)]"
890;0.00458693504333;0;2;"[]";"[(147.5, 10.5), (402.5, 22.5)]"
891;0.00452208518982;0;2;"[]";"[(146.5, 9.5), (402.5, 21.5)]"
892;0.00716805458069;0;1;"[]";"[(403.5, 21.5)]"
893;0.010097026825;0;2;"[]";"[(404.5, 25.5), (148.5, 13.5)]"
894;0.00991296768188;0;2;"[]";"[(404.5, 29.5), (148.5, 18.5)]"
895;0.00982117652893;0;2;"[]";"[(143.5, 24.5), (401.5, 36.5)]"
896;0.00659990310669;0;2;"[]";"[(397.5, 41.5), (139.5, 29.5)]"
897;0.00532793998718;0;2;"[]";"[(396.5, 43.5), (139.5, 33.5)]"
898;0.00875401496887;0;1;"[]";"[(394.5, 45.5)]"
899;0.00599813461304;0;1;"[]";"[(392.5, 43.5)]"
900;0.00868678092957;0;1;"[]";"[(392.5, 40.5)]"
901;0.440864801407;0;1;"[]";"[(392.5, 40.5)]"
902;0.00624084472656;0;1;"[]";"[(397.5, 30.5)]"
903;0.00782108306885;0;2;"[]";"[(398.5, 24.5), (140.5, 13.5)]"
904;0.0049901008606;0;2;"[]";"[(140.5, 11.5), (399.5, 22.5)]"
905;0.00691390037537;0;2;"[]";"[(400.5, 18.5), (140.5, 8.5)]"
906;0.00464987754822;0;1;"[]";"[(400.5, 17.5)]"
907;0.00673007965088;0;2;"[]";"[(401.5, 16.5), (140.5, 6.5)]"
908;0.0062849521637;0;1;"[]";"[(400.5, 16.5)]"
909;0.0110049247742;0;1;"[]";"[(142.5, 103.5)]"
910;0.0110869407654;1;2;"[(140.5, 119.5)]";"[(402.5, 112.5), (142.5, 100.5)]"
911;0.0107729434967;0;2;"[]";"[(404.5, 109.5), (141.5, 97.5)]"
912;0.00718402862549;0;2;"[]";"[(404.5, 109.5), (143.5, 97.5)]"
913;0.010274887085;0;1;"[]";"[(403.5, 107.5)]"
914;0.00721001625061;0;2;"[]";"[(143.5, 93.5), (403.5, 104.5)]"
915;0.00990986824036;0;2;"[]";"[(403.5, 101.5), (140.5, 88.5)]"
916;0.00641202926636;0;2;"[]";"[(403.5, 94.5), (141.5, 84.5)]"
917;0.00983095169067;0;1;"[]";"[(403.5, 93.5)]"
918;0.00692296028137;0;2;"[]";"[(402.5, 89.5), (141.5, 79.5)]"
919;0.0096640586853;0;2;"[]";"[(401.5, 86.5), (140.5, 74.5)]"
920;0.00673580169678;0;2;"[]";"[(402.5, 76.5), (141.5, 65.5)]"
921;0.0095100402832;0;2;"[]";"[(140.5, 55.5), (401.5, 64.5)]"
922;0.00680804252625;0;2;"[]";"[(140.5, 44.5), (400.5, 55.5)]"
923;0.00967788696289;0;1;"[]";"[(140.5, 33.5)]"
924;0.00967478752136;0;2;"[]";"[(139.5, 23.5), (401.5, 31.5)]"
925;0.0070948600769;0;2;"[]";"[(140.5, 8.5), (402.5, 16.5)]"
926;0.0285711288452;0;1;"[]";"[(242.5, 112.5)]"
927;0.0195200443268;0;1;"[]";"[(243.5, 106.5)]"
928;0.0111300945282;0;1;"[]";"[(244.5, 4.5)]"
929;0.0425910949707;0;1;"[]";"[(347.5, 123.5)]"
930;0.416924953461;0;1;"[]";"[(347.5, 123.5)]"
931;0.0123970508575;0;1;"[]";"[(247.5, 10.5)]"
932;0.0197229385376;0;1;"[]";"[(246.5, 8.5)]"
933;0.0308351516724;0;1;"[]";"[(246.5, 15.5)]"
934;0.00712394714355;1;0;"[(362.5, 84.5)]";"[]"
935;0.0323030948639;0;1;"[]";"[(244.5, 42.5)]"
936;0.0313649177551;0;1;"[]";"[(242.5, 51.5)]"
937;0.0345950126648;0;1;"[]";"[(241.5, 63.5)]"
938;0.0308120250702;0;1;"[]";"[(242.5, 75.5)]"
939;0.0376970767975;0;1;"[]";"[(240.5, 81.5)]"
940;0.0373158454895;0;1;"[]";"[(238.5, 87.5)]"
941;0.0398321151733;0;2;"[]";"[(239.5, 95.5), (495.5, 104.5)]"
942;0.0280950069427;1;2;"[(627.5, 446.5)]";"[(240.5, 98.5), (494.5, 109.5)]"
943;0.0392560958862;0;2;"[]";"[(241.5, 102.5), (496.5, 112.5)]"
944;0.0390160083771;0;2;"[]";"[(243.5, 108.5), (496.5, 117.5)]"
945;0.0419609546661;0;2;"[]";"[(240.5, 115.5), (494.5, 124.5)]"
946;0.0122709274292;0;1;"[]";"[(391.5, 10.5)]"
947;0.013561964035;0;2;"[]";"[(389.5, 16.5), (137.5, 7.5)]"
948;0.0122499465942;0;1;"[]";"[(390.5, 19.5)]"
949;0.00848817825317;0;1;"[]";"[(390.5, 19.5)]"
950;0.0125188827515;0;1;"[]";"[(390.5, 17.5)]"
951;0.0129609107971;0;1;"[]";"[(390.5, 9.5)]"
952;0.0133309364319;0;1;"[]";"[(391.5, 2.5)]"
953;0.0131559371948;0;1;"[]";"[(393.5, 3.5)]"
954;0.0417809486389;0;1;"[]";"[(492.5, 126.5)]"
955;0.0125250816345;0;1;"[]";"[(392.5, 9.5)]"
956;0.0134930610657;0;1;"[]";"[(391.5, 14.5)]"
957;0.0128810405731;0;1;"[]";"[(390.5, 22.5)]"
958;0.0125641822815;0;1;"[]";"[(142.5, 20.5)]"
959;0.00892686843872;0;1;"[]";"[(395.5, 38.5)]"
960;0.00719499588013;0;2;"[]";"[(398.5, 39.5), (148.5, 29.5)]"
961;0.0105497837067;0;2;"[]";"[(399.5, 37.5), (149.5, 28.5)]"
962;0.0132901668549;0;1;"[]";"[(399.5, 35.5)]"
963;0.0131900310516;0;1;"[]";"[(397.5, 31.5)]"
964;0.0128698348999;0;2;"[]";"[(395.5, 29.5), (143.5, 18.5)]"
965;0.0128018856049;0;1;"[]";"[(392.5, 31.5)]"
966;0.0132088661194;0;2;"[]";"[(390.5, 32.5), (140.5, 22.5)]"
967;0.0129091739655;0;1;"[]";"[(388.5, 34.5)]"
968;0.0132420063019;0;1;"[]";"[(388.5, 38.5)]"
969;0.0132880210876;0;2;"[]";"[(387.5, 41.5), (138.5, 30.5)]"
970;0.0133299827576;0;1;"[]";"[(385.5, 42.5)]"
971;0.0129377841949;0;2;"[]";"[(382.5, 45.5), (133.5, 34.5)]"
972;0.0135951042175;0;2;"[]";"[(381.5, 44.5), (132.5, 32.5)]"
973;0.0129189491272;0;1;"[]";"[(383.5, 40.5)]"
974;0.0131919384003;0;1;"[]";"[(385.5, 32.5)]"
975;0.0132789611816;0;1;"[]";"[(137.5, 19.5)]"
976;0.0131859779358;0;1;"[]";"[(135.5, 20.5)]"
977;0.0089328289032;0;1;"[]";"[(382.5, 37.5)]"
978;0.0132970809937;0;1;"[]";"[(378.5, 47.5)]"
979;0.013179063797;0;2;"[]";"[(125.5, 45.5), (375.5, 58.5)]"
980;0.00898313522339;0;2;"[]";"[(124.5, 53.5), (374.5, 65.5)]"
981;0.013365983963;0;1;"[]";"[(124.5, 60.5)]"
982;0.0130369663239;0;2;"[]";"[(373.5, 78.5), (123.5, 66.5)]"
983;0.00882697105408;0;1;"[]";"[(373.5, 75.5)]"
984;0.0132038593292;0;2;"[]";"[(122.5, 58.5), (372.5, 71.5)]"
985;0.00860285758972;0;2;"[]";"[(373.5, 63.5), (122.5, 51.5)]"
986;0.0122320652008;0;2;"[]";"[(373.5, 60.5), (121.5, 48.5)]"
987;0.0129859447479;0;1;"[]";"[(372.5, 56.5)]"
988;0.0132579803467;0;1;"[]";"[(371.5, 54.5)]"
989;0.00881099700928;0;1;"[]";"[(371.5, 57.5)]"
990;0.0126459598541;0;2;"[]";"[(373.5, 66.5), (120.5, 54.5)]"
991;0.0125000476837;0;1;"[]";"[(374.5, 74.5)]"
992;0.0130469799042;0;2;"[]";"[(373.5, 81.5), (121.5, 69.5)]"
993;0.0129969120026;0;2;"[]";"[(372.5, 92.5), (120.5, 79.5)]"
994;0.00862717628479;0;1;"[]";"[(370.5, 101.5)]"
995;0.0128319263458;0;1;"[]";"[(368.5, 104.5)]"
996;0.00867795944214;0;1;"[]";"[(368.5, 102.5)]"
997;0.012834072113;0;1;"[]";"[(367.5, 98.5)]"
998;0.00881910324097;0;2;"[]";"[(116.5, 81.5), (369.5, 95.5)]"
999;0.00701284408569;0;1;"[]";"[(370.5, 88.5)]"
1000;0.405865907669;0;1;"[]";"[(370.5, 88.5)]"
1001;0.402690887451;0;1;"[]";"[(370.5, 88.5)]"
1002;0.0091381072998;0;1;"[]";"[(366.5, 78.5)]"
1003;0.0113549232483;0;2;"[]";"[(365.5, 80.5), (110.5, 67.5)]"
1004;0.0117499828339;0;1;"[]";"[(363.5, 86.5)]"
1005;0.00816297531128;0;1;"[]";"[(362.5, 86.5)]"
1006;0.0108358860016;0;1;"[]";"[(359.5, 85.5)]"
1007;0.0123188495636;0;1;"[]";"[(356.5, 80.5)]"
1008;0.0125329494476;0;2;"[]";"[(98.5, 64.5), (355.5, 77.5)]"
1009;0.0124909877777;0;1;"[]";"[(355.5, 71.5)]"
1010;0.01305103302;0;2;"[]";"[(354.5, 63.5), (96.5, 51.5)]"
1011;0.0125260353088;0;2;"[]";"[(95.5, 46.5), (353.5, 58.5)]"
1012;0.0124800205231;0;2;"[]";"[(95.5, 44.5), (354.5, 56.5)]"
1013;0.0127639770508;0;1;"[]";"[(353.5, 55.5)]"
1014;0.0128788948059;0;2;"[]";"[(352.5, 52.5), (91.5, 39.5)]"
1015;0.0128378868103;0;2;"[]";"[(351.5, 50.5), (89.5, 38.5)]"
1016;0.418375015259;0;2;"[]";"[(351.5, 50.5), (89.5, 38.5)]"
1017;0.00859999656677;0;1;"[]";"[(350.5, 54.5)]"
1018;0.00714206695557;0;1;"[]";"[(350.5, 56.5)]"
1019;0.00607109069824;0;1;"[]";"[(350.5, 62.5)]"
1020;0.00975489616394;0;2;"[]";"[(350.5, 68.5), (88.5, 54.5)]"
1021;0.0125420093536;0;2;"[]";"[(350.5, 68.5), (89.5, 56.5)]"
1022;0.008544921875;0;2;"[]";"[(89.5, 57.5), (350.5, 71.5)]"
1023;0.00680804252625;0;1;"[]";"[(349.5, 70.5)]"
1024;0.0100250244141;0;2;"[]";"[(350.5, 70.5), (88.5, 57.5)]"
1025;0.00744605064392;0;2;"[]";"[(87.5, 55.5), (349.5, 68.5)]"
1026;0.00975704193115;0;1;"[]";"[(348.5, 66.5)]"
1027;0.0128440856934;0;2;"[]";"[(346.5, 62.5), (84.5, 49.5)]"
1028;0.012748003006;0;2;"[]";"[(81.5, 48.5), (343.5, 61.5)]"
1029;0.0129549503326;0;2;"[]";"[(344.5, 62.5), (81.5, 48.5)]"
1030;0.0129528045654;0;2;"[]";"[(344.5, 58.5), (81.5, 46.5)]"
1031;0.0123319625854;0;2;"[]";"[(344.5, 59.5), (81.5, 45.5)]"
1032;0.0125839710236;0;2;"[]";"[(344.5, 57.5), (79.5, 43.5)]"
1033;0.00832509994507;0;2;"[]";"[(345.5, 54.5), (81.5, 41.5)]"
1034;0.00686192512512;0;1;"[]";"[(344.5, 53.5)]"
1035;0.0061149597168;0;2;"[]";"[(342.5, 53.5), (79.5, 40.5)]"
1036;0.00889086723328;0;1;"[]";"[(344.5, 54.5)]"
1037;0.012720823288;0;2;"[]";"[(346.5, 54.5), (82.5, 40.5)]"
1038;0.00845503807068;0;2;"[]";"[(83.5, 41.5), (347.5, 53.5)]"
1039;0.00687098503113;0;1;"[]";"[(347.5, 54.5)]"
1040;0.0061559677124;0;2;"[]";"[(348.5, 56.5), (84.5, 42.5)]"
1041;0.00908708572388;0;2;"[]";"[(347.5, 55.5), (83.5, 42.5)]"
1042;0.0125269889832;0;1;"[]";"[(347.5, 57.5)]"
1043;0.00846695899963;0;2;"[]";"[(349.5, 57.5), (85.5, 43.5)]"
1044;0.00684595108032;0;1;"[]";"[(350.5, 57.5)]"
1045;0.00612902641296;0;2;"[]";"[(87.5, 44.5), (352.5, 58.5)]"
1046;0.00967693328857;0;2;"[]";"[(354.5, 59.5), (91.5, 46.5)]"
1047;0.0128707885742;0;2;"[]";"[(94.5, 49.5), (357.5, 63.5)]"
1048;0.0128600597382;0;2;"[]";"[(356.5, 65.5), (94.5, 52.5)]"
1049;0.0124349594116;0;1;"[]";"[(354.5, 68.5)]"
1050;0.00841593742371;0;2;"[]";"[(354.5, 72.5), (92.5, 59.5)]"
1051;0.00667500495911;0;1;"[]";"[(92.5, 62.5)]"
1052;0.00603199005127;0;1;"[]";"[(355.5, 77.5)]"
1053;0.00960302352905;0;2;"[]";"[(93.5, 65.5), (353.5, 77.5)]"
1054;0.0129308700562;0;2;"[]";"[(354.5, 77.5), (93.5, 65.5)]"
1055;0.0119469165802;0;2;"[]";"[(353.5, 79.5), (91.5, 66.5)]"
1056;0.0116930007935;0;2;"[]";"[(353.5, 82.5), (93.5, 69.5)]"
1057;0.0117330551147;0;2;"[]";"[(353.5, 84.5), (92.5, 72.5)]"
1058;0.0128421783447;0;1;"[]";"[(90.5, 74.5)]"
1059;0.0126969814301;0;1;"[]";"[(89.5, 73.5)]"
1060;0.0122709274292;0;2;"[]";"[(348.5, 83.5), (88.5, 71.5)]"
1061;0.0124130249023;0;1;"[]";"[(89.5, 70.5)]"
1062;0.0129158496857;0;2;"[]";"[(90.5, 69.5), (349.5, 81.5)]"
1063;0.0127010345459;0;2;"[]";"[(350.5, 80.5), (90.5, 69.5)]"
1064;0.0125279426575;0;1;"[]";"[(349.5, 82.5)]"
1065;0.00848817825317;0;1;"[]";"[(350.5, 83.5)]"
1066;0.0068690776825;0;1;"[]";"[(349.5, 86.5)]"
1067;0.394763946533;0;1;"[]";"[(349.5, 86.5)]"
1068;0.00904011726379;0;1;"[]";"[(350.5, 100.5)]"
1069;0.0129659175873;0;1;"[]";"[(351.5, 103.5)]"
1070;0.0125551223755;0;1;"[]";"[(351.5, 104.5)]"
1071;0.0126349925995;0;2;"[]";"[(350.5, 103.5), (91.5, 92.5)]"
1072;0.0124089717865;0;1;"[]";"[(351.5, 102.5)]"
1073;0.0158770084381;0;1;"[]";"[(352.5, 102.5)]"
1074;0.0120661258698;0;2;"[]";"[(352.5, 104.5), (93.5, 93.5)]"
1075;0.0111320018768;0;1;"[]";"[(354.5, 108.5)]"
1076;0.0117130279541;0;2;"[]";"[(98.5, 106.5), (355.5, 117.5)]"
1077;0.0116980075836;0;1;"[]";"[(356.5, 125.5)]"
1078;0.0118820667267;0;1;"[]";"[(357.5, 131.5)]"
1079;0.0114870071411;0;1;"[]";"[(102.5, 134.5)]"
1080;0.0112340450287;0;1;"[]";"[(359.5, 153.5)]"
1081;0.0108189582825;0;1;"[]";"[(361.5, 165.5)]"
1082;0.401641130447;0;1;"[]";"[(361.5, 165.5)]"
1083;0.00845909118652;0;2;"[]";"[(366.5, 191.5), (112.5, 183.5)]"
1084;0.00689721107483;0;2;"[]";"[(111.5, 185.5), (363.5, 195.5)]"
1085;0.00622606277466;0;2;"[]";"[(359.5, 194.5), (107.5, 184.5)]"
1086;0.00901007652283;0;2;"[]";"[(105.5, 184.5), (358.5, 195.5)]"
1087;0.0113308429718;0;1;"[]";"[(359.5, 187.5)]"
1088;0.0121898651123;0;1;"[]";"[(106.5, 164.5)]"
1089;0.0122880935669;0;1;"[]";"[(108.5, 156.5)]"
1090;0.0127789974213;0;2;"[]";"[(361.5, 155.5), (109.5, 146.5)]"
1091;0.012631893158;0;2;"[]";"[(112.5, 133.5), (365.5, 142.5)]"
1092;0.0125918388367;0;2;"[]";"[(114.5, 127.5), (367.5, 136.5)]"
1093;0.00861501693726;0;2;"[]";"[(370.5, 129.5), (117.5, 121.5)]"
1094;0.0129179954529;0;1;"[]";"[(372.5, 122.5)]"
1095;0.00854802131653;0;1;"[]";"[(372.5, 121.5)]"
1096;0.0123541355133;0;1;"[]";"[(370.5, 119.5)]"
1097;0.00864100456238;0;2;"[]";"[(119.5, 112.5), (372.5, 121.5)]"
1098;0.00746011734009;0;1;"[]";"[(374.5, 127.5)]"
1099;0.00992894172668;0;1;"[]";"[(379.5, 132.5)]"
1100;0.0101299285889;0;2;"[]";"[(127.5, 130.5), (379.5, 137.5)]"
1101;0.00792908668518;0;2;"[]";"[(125.5, 127.5), (376.5, 134.5)]"
1102;0.0112860202789;0;2;"[]";"[(122.5, 123.5), (375.5, 130.5)]"
1103;0.0121788978577;0;2;"[]";"[(122.5, 117.5), (374.5, 125.5)]"
1104;0.0125679969788;0;1;"[]";"[(125.5, 115.5)]"
1105;0.012717962265;0;1;"[]";"[(377.5, 123.5)]"
1106;0.0128281116486;0;2;"[]";"[(129.5, 115.5), (378.5, 124.5)]"
1107;0.00853490829468;0;2;"[]";"[(126.5, 118.5), (377.5, 126.5)]"
1108;0.0129070281982;0;2;"[]";"[(378.5, 127.5), (128.5, 119.5)]"
1109;0.00855183601379;0;2;"[]";"[(130.5, 121.5), (379.5, 129.5)]"
1110;0.0125570297241;0;1;"[]";"[(380.5, 129.5)]"
1111;0.0124661922455;0;1;"[]";"[(379.5, 128.5)]"
1112;0.0125448703766;0;2;"[]";"[(127.5, 117.5), (376.5, 125.5)]"
1113;0.0126569271088;0;1;"[]";"[(372.5, 124.5)]"
1114;0.0154449939728;0;1;"[]";"[(370.5, 122.5)]"
1115;0.0120580196381;0;2;"[]";"[(369.5, 124.5), (120.5, 115.5)]"
1116;0.0119919776917;0;1;"[]";"[(371.5, 126.5)]"
1117;0.0081160068512;0;1;"[]";"[(373.5, 128.5)]"
1118;0.472857952118;0;1;"[]";"[(373.5, 128.5)]"
1119;0.00849604606628;0;2;"[]";"[(371.5, 129.5), (122.5, 121.5)]"
1120;0.00672292709351;0;1;"[]";"[(365.5, 127.5)]"
1121;0.00585889816284;0;1;"[]";"[(113.5, 120.5)]"
1122;0.00641798973083;0;2;"[]";"[(361.5, 127.5), (113.5, 121.5)]"
1123;0.00696492195129;0;1;"[]";"[(360.5, 127.5)]"
1124;0.0118379592896;0;2;"[]";"[(111.5, 120.5), (359.5, 127.5)]"
1125;0.00803804397583;0;1;"[]";"[(362.5, 127.5)]"
1126;0.0120389461517;0;1;"[]";"[(116.5, 120.5)]"
1127;0.00795388221741;0;1;"[]";"[(366.5, 128.5)]"
1128;0.0119681358337;0;2;"[]";"[(368.5, 129.5), (118.5, 122.5)]"
1129;0.0117449760437;0;2;"[]";"[(120.5, 124.5), (370.5, 131.5)]"
1130;0.0118958950043;0;2;"[]";"[(125.5, 123.5), (372.5, 129.5)]"
1131;0.0146389007568;0;1;"[]";"[(378.5, 125.5)]"
1132;0.0116651058197;0;1;"[]";"[(387.5, 120.5)]"
1133;0.475071907043;0;1;"[]";"[(387.5, 120.5)]"
1134;0.00885915756226;0;1;"[]";"[(386.5, 120.5)]"
1135;0.0119960308075;0;2;"[]";"[(133.5, 116.5), (378.5, 122.5)]"
1136;0.011766910553;0;2;"[]";"[(373.5, 124.5), (128.5, 117.5)]"
1137;0.0121650695801;0;2;"[]";"[(124.5, 118.5), (371.5, 126.5)]"
1138;0.0120301246643;0;1;"[]";"[(371.5, 125.5)]"
1139;0.00816082954407;0;2;"[]";"[(374.5, 127.5), (130.5, 119.5)]"
1140;0.00660586357117;0;2;"[]";"[(378.5, 128.5), (135.5, 121.5)]"
1141;0.0113131999969;0;1;"[]";"[(381.5, 133.5)]"
1142;0.0119240283966;0;1;"[]";"[(379.5, 132.5)]"
1143;0.0115029811859;0;1;"[]";"[(381.5, 134.5)]"
1144;0.0119149684906;0;1;"[]";"[(381.5, 133.5)]"
1145;0.00802516937256;0;1;"[]";"[(380.5, 131.5)]"
1146;0.00664806365967;0;1;"[]";"[(377.5, 129.5)]"
1147;0.337379932404;0;1;"[]";"[(377.5, 129.5)]"
1148;0.00850391387939;0;1;"[]";"[(371.5, 125.5)]"
1149;0.383104085922;0;1;"[]";"[(371.5, 125.5)]"
1150;0.00814294815063;0;1;"[]";"[(368.5, 121.5)]"
1151;0.37540602684;0;1;"[]";"[(368.5, 121.5)]"
1152;0.00876307487488;0;1;"[]";"[(366.5, 122.5)]"
1153;0.37508392334;0;1;"[]";"[(366.5, 122.5)]"
1154;0.00875306129456;0;2;"[]";"[(361.5, 122.5), (125.5, 116.5)]"
1155;0.0118651390076;0;1;"[]";"[(359.5, 121.5)]"
1156;0.0120279788971;0;1;"[]";"[(356.5, 118.5)]"
1157;0.0126941204071;0;1;"[]";"[(356.5, 118.5)]"
1158;0.0119738578796;0;1;"[]";"[(357.5, 118.5)]"
1159;0.0119330883026;0;1;"[]";"[(359.5, 116.5)]"
1160;0.00847101211548;0;1;"[]";"[(357.5, 115.5)]"
1161;0.0125560760498;0;1;"[]";"[(354.5, 118.5)]"
1162;0.0123929977417;0;1;"[]";"[(351.5, 117.5)]"
1163;0.0126130580902;0;1;"[]";"[(350.5, 116.5)]"
1164;0.304355144501;0;1;"[]";"[(350.5, 116.5)]"
