frameno;frametime;recarea;cir_pos;color
3826;0.00970697402954;"177600";"[(687, 144)]";"[1]"
3827;0.0133399963379;"177600";"[(689, 163)]";"[1]"
3828;0.0097348690033;"177600";"[(689, 189)]";"[1]"
3829;0.0126810073853;"177600";"[(692, 209)]";"[1]"
3830;0.00968885421753;"177600";"[(707, 212)]";"[1]"
3831;0.00811314582825;"177600";"[(722, 204)]";"[1]"
3832;0.0129599571228;"177600";"[(721, 193)]";"[1]"
3833;0.0154409408569;"177600";"[(716, 188)]";"[1]"
3834;0.0159289836884;"177600";"[(720, 199)]";"[1]"
3835;0.0155930519104;"177600";"[(738, 220)]";"[1]"
3836;0.0153779983521;"177600";"[(758, 245)]";"[1]"
3837;0.0159268379211;"177600";"[(771, 279)]";"[1]"
3838;0.0162310600281;"177600";"[(773, 311), (510, 290)]";"[1, 1]"
3839;0.0160689353943;"177600";"[(769, 325), (506, 303)]";"[1, 1]"
3840;0.0160570144653;"177600";"[(499, 305), (763, 330)]";"[1, 1]"
3841;0.0458700656891;"399500";"[(755, 331), (489, 305)]";"[1, 1]"
3842;0.0124568939209;"134596";"[(487, 302)]";"[1]"
3843;0.0124981403351;"134596";"[(492, 292)]";"[1]"
3844;0.0133671760559;"134596";"[(497, 280)]";"[1]"
3845;0.0131919384003;"134596";"[(487, 266)]";"[1]"
3846;0.00882482528687;"134596";"[(464, 237)]";"[1]"
3847;0.012314081192;"134596";"[(455, 213)]";"[1]"
3848;0.225945949554;"3687956";"[]";"[]"
3849;0.0289528369904;"357236";"[(734, 222)]";"[1]"
3850;0.0133879184723;"177600";"[(729, 221), (454, 197)]";"[1, 1]"
3851;0.013386964798;"177600";"[(721, 227), (446, 203)]";"[1, 1]"
3852;0.225076913834;"4144457";"[]";"[]"
3853;0.0115039348602;"177600";"[(718, 242)]";"[1]"
3854;0.0142560005188;"177600";"[(721, 245)]";"[1]"
3855;0.016270160675;"177600";"[(720, 249), (444, 225)]";"[1, 1]"
3856;0.0157539844513;"177600";"[(723, 253)]";"[1]"
3857;0.0158259868622;"177600";"[(725, 258)]";"[1]"
3858;0.0157189369202;"177600";"[(723, 263), (447, 241)]";"[1, 1]"
3859;0.0105519294739;"177600";"[(717, 265)]";"[1]"
3860;0.00864601135254;"177600";"[(722, 261), (445, 240)]";"[1, 1]"
3861;0.0133051872253;"177600";"[(727, 250), (448, 229)]";"[1, 1]"
3862;0.0136630535126;"177600";"[(711, 231), (431, 209)]";"[1, 1]"
3863;0.0159428119659;"177600";"[(694, 219)]";"[1]"
3864;0.0158340930939;"177600";"[(698, 210)]";"[1]"
3865;0.0105419158936;"177600";"[(713, 207)]";"[1]"
3866;0.0143799781799;"177600";"[(723, 207)]";"[1]"
3867;0.0101299285889;"177600";"[(723, 207)]";"[1]"
3868;0.0159611701965;"177600";"[(720, 209)]";"[1]"
3869;0.0159759521484;"177600";"[(719, 215)]";"[1]"
3870;0.015615940094;"177600";"[(718, 218), (436, 189)]";"[1, 1]"
3871;0.0105888843536;"177600";"[(719, 221)]";"[1]"
3872;0.0143580436707;"177600";"[(728, 227)]";"[1]"
3873;0.0159108638763;"177600";"[(736, 229)]";"[1]"
3874;0.0105519294739;"177600";"[(742, 235)]";"[1]"
3875;0.0144548416138;"177600";"[(713, 254), (429, 223)]";"[1, 1]"
3876;0.0170228481293;"177600";"[(690, 258)]";"[1]"
3877;0.013778924942;"177600";"[(678, 260), (388, 228)]";"[1, 1]"
3878;0.0135469436646;"177600";"[(393, 216), (683, 246)]";"[1, 1]"
