frameno;frametime;radious;cir_pos;color
1956;0.109777927399;"[6.041523]";"[(781.5, 741.5)]";"[0]"
1957;0.0934960842133;"[6.6708322, 5.7008772]";"[(783.5, 752.5), (562.5, 731.5)]";"[0, 0]"
1958;0.115990877151;"[6.5192022, 5.7008772]";"[(783.5, 762.5), (563.5, 742.5)]";"[0, 0]"
1959;0.123049974442;"[6.5192022]";"[(784.5, 768.5)]";"[0]"
1960;0.0920219421387;"[6.6708322]";"[(784.5, 776.5)]";"[0]"
1961;0.0927829742432;"[6.9641943]";"[(785.5, 786.5)]";"[0]"
1962;0.0970430374146;"[5.7008772]";"[(562.5, 775.5)]";"[0]"
1963;0.123771905899;"[5.7008772]";"[(782.5, 804.5)]";"[0]"
1964;0.091922044754;"[7.905694]";"[(779.5, 811.5)]";"[0]"
1965;0.107706069946;"[5.7008772, 5.7008772]";"[(779.5, 821.5), (556.5, 800.5)]";"[0, 0]"
1966;0.0921170711517;"[6.6708322]";"[(780.5, 831.5)]";"[0]"
1967;0.111667871475;"[7.905694]";"[(777.5, 841.5)]";"[0]"
1968;0.102666854858;"[6.041523]";"[(776.5, 855.5)]";"[0]"
1969;0.122367143631;"[6.6708322]";"[(775.5, 867.5)]";"[0]"
1970;0.0982389450073;"[6.3639612, 5.7008772]";"[(774.5, 875.5), (550.5, 855.5)]";"[0, 0]"
1971;0.118749141693;"[6.3639612]";"[(774.5, 881.5)]";"[0]"
1972;0.102171897888;"[6.5192022, 5.7008772]";"[(775.5, 887.5), (550.5, 869.5)]";"[0, 0]"
1973;0.126744031906;"[6.6708322]";"[(773.5, 896.5)]";"[0]"
1974;0.114392995834;"[6.5192022]";"[(773.5, 900.5)]";"[0]"
1975;0.0908019542694;"[6.3639612, 5.7008772]";"[(772.5, 901.5), (548.5, 880.5)]";"[0, 0]"
1976;0.111263990402;"[6.6708322, 5.7008772]";"[(771.5, 904.5), (546.5, 882.5)]";"[0, 0]"
1977;0.112071990967;"[6.6708322]";"[(770.5, 904.5)]";"[0]"
1978;0.0973889827728;"[6.5192022, 5.7008772]";"[(771.5, 905.5), (546.5, 885.5)]";"[0, 0]"
1979;0.0955948829651;"[6.5192022, 5.7008772]";"[(770.5, 907.5), (546.5, 887.5)]";"[0, 0]"
1980;0.103116989136;"[]";"[]";"[]"
1981;0.0994100570679;"[6.3639612, 5.7008772]";"[(771.5, 906.5), (547.5, 887.5)]";"[0, 0]"
1982;0.0976850986481;"[5.7008772]";"[(548.5, 892.5)]";"[0]"
1983;0.113354921341;"[6.6708322]";"[(773.5, 916.5)]";"[0]"
1984;0.103627920151;"[6.5192022]";"[(772.5, 917.5)]";"[0]"
1985;0.0977129936218;"[6.5192022]";"[(773.5, 918.5)]";"[0]"
1986;0.0980780124664;"[6.6708322]";"[(774.5, 915.5)]";"[0]"
1987;0.0908420085907;"[6.5192022]";"[(775.5, 903.5)]";"[0]"
1988;0.0978391170502;"[6.5192022, 5.7008772]";"[(777.5, 883.5), (552.5, 864.5)]";"[0, 0]"
1989;0.0995891094208;"[6.5192022, 5.7008772]";"[(779.5, 857.5), (555.5, 837.5)]";"[0, 0]"
1990;0.115025997162;"[6.3639612, 6.6708322]";"[(779.5, 826.5), (554.5, 807.5)]";"[0, 0]"
1991;0.116058111191;"[6.6708322, 5.7008772]";"[(780.5, 801.5), (556.5, 783.5)]";"[0, 0]"
1992;0.0888478755951;"[6.3639612, 5.7008772]";"[(780.5, 786.5), (556.5, 768.5)]";"[0, 0]"
1993;0.11310505867;"[6.5192022, 5.7008772]";"[(780.5, 772.5), (557.5, 752.5)]";"[0, 0]"
1994;0.090393781662;"[6.5192022, 5.7008772]";"[(781.5, 761.5), (558.5, 743.5)]";"[0, 0]"
1995;0.110007047653;"[6.5192022, 5.7008772]";"[(782.5, 751.5), (559.5, 733.5)]";"[0, 0]"
1996;0.113324165344;"[5.7008772]";"[(557.5, 723.5)]";"[0]"
1997;0.115646123886;"[6.041523, 5.7008772]";"[(780.5, 725.5), (558.5, 708.5)]";"[0, 0]"
1998;0.098475933075;"[7.1063352, 5.7008772]";"[(783.5, 708.5), (559.5, 690.5)]";"[0, 0]"
1999;0.0972669124603;"[6.5192022]";"[(787.5, 687.5)]";"[0]"
2000;0.0975320339203;"[6.5192022, 5.7008772]";"[(792.5, 666.5), (570.5, 649.5)]";"[0, 0]"
2001;0.107465982437;"[5.7008772, 6.5192022]";"[(574.5, 625.5), (796.5, 641.5)]";"[0, 0]"
2002;0.0976040363312;"[6.5192022, 5.7008772]";"[(797.5, 620.5), (576.5, 604.5)]";"[0, 0]"
2003;0.107909202576;"[6.3639612, 5.7008772]";"[(799.5, 617.5), (577.5, 601.5)]";"[0, 0]"
2004;0.110433101654;"[5.7008772, 5.7008772]";"[(577.5, 596.5), (798.5, 613.5)]";"[0, 0]"
2005;0.103507995605;"[6.3639612, 5.7008772]";"[(798.5, 606.5), (577.5, 590.5)]";"[0, 0]"
2006;0.103553056717;"[6.5192022, 5.7008772]";"[(798.5, 601.5), (576.5, 585.5)]";"[0, 0]"
2007;0.118254899979;"[5.7008772, 6.041523]";"[(575.5, 583.5), (797.5, 599.5)]";"[0, 0]"
