frameno;frametime;radious;cir_pos;color
5230;0.146281957626;"[7.5166483, 6.9641943]";"[(169.5, 183.5), (392.5, 210.5)]";"[0, 0]"
5231;0.132678031921;"[7.6485291, 6.6708322]";"[(374.5, 212.5), (149.5, 184.5)]";"[0, 0]"
5232;0.127244949341;"[6.9641943, 7.6485291]";"[(128.5, 182.5), (356.5, 210.5)]";"[0, 0]"
5233;0.153234958649;"[7.6485291, 6.9641943]";"[(338.5, 210.5), (108.5, 181.5)]";"[0, 0]"
5234;0.117004871368;"[6.9641943, 7.5166483]";"[(316.5, 207.5), (81.5, 177.5)]";"[0, 0]"
5235;0.116334915161;"[7.1063352, 6.041523, 5.7008772]";"[(289.5, 204.5), (53.5, 173.5), (82.5, 357.5)]";"[0, 0, 0]"
5236;0.125499010086;"[6.041523, 7.6485291]";"[(22.5, 174.5), (266.5, 206.5)]";"[0, 0]"
5237;0.162892103195;"[6.6708322, 7.6485291, 6.9641943]";"[(245.5, 206.5), (1.5, 175.5), (29.5, 359.5)]";"[0, 0, 0]"
5238;0.143356800079;"[7.6485291, 5.7008772]";"[(228.5, 207.5), (10.5, 361.5)]";"[0, 0]"
5239;0.143446922302;"[7.5166483]";"[(211.5, 209.5)]";"[0]"
5240;0.13621711731;"[8.7464275, 7.905694]";"[(198.5, 210.5), (489.5, 341.5)]";"[0, 0]"
5241;0.133230924606;"[7.905694]";"[(188.5, 211.5)]";"[0]"
5242;0.154893159866;"[7.7781744]";"[(183.5, 211.5)]";"[0]"
5243;0.167494058609;"[9.3005381]";"[(181.5, 208.5)]";"[0]"
5244;0.139456033707;"[7.6485291]";"[(178.5, 208.5)]";"[0]"
5245;0.153691053391;"[7.1063352, 6.041523]";"[(474.5, 340.5), (182.5, 207.5)]";"[0, 0]"
5246;0.146081924438;"[8.7464275, 7.7781744]";"[(188.5, 208.5), (481.5, 339.5)]";"[0, 0]"
5247;0.160479068756;"[7.1063352, 8.276473]";"[(201.5, 208.5), (491.5, 340.5)]";"[0, 0]"
5248;0.157957077026;"[8.6313381, 7.1063352]";"[(213.5, 208.5), (501.5, 339.5)]";"[0, 0]"
5249;0.141288995743;"[6.9641943]";"[(224.5, 208.5)]";"[0]"
5250;0.128350019455;"[7.6485291]";"[(243.5, 207.5)]";"[0]"
5251;0.154299020767;"[6.6708322, 7.905694]";"[(24.5, 171.5), (264.5, 202.5)]";"[0, 0]"
5252;0.136323928833;"[7.7781744, 7.905694, 5.7008772, 5.7008772]";"[(288.5, 197.5), (51.5, 166.5), (565.5, 323.5), (76.5, 350.5)]";"[0, 0, 0, 0]"
5253;0.130913972855;"[6.5192022, 6.6708322, 6.041523]";"[(82.5, 162.5), (316.5, 193.5), (589.5, 317.5)]";"[0, 0, 0]"
5254;0.13041305542;"[6.041523, 7.1063352, 6.6708322]";"[(112.5, 158.5), (343.5, 187.5), (136.5, 339.5)]";"[0, 0, 0]"
5255;0.172688007355;"[8.7464275, 6.6708322, 7.5166483]";"[(138.5, 156.5), (162.5, 336.5), (366.5, 183.5)]";"[0, 0, 0]"
5256;0.164824008942;"[7.5166483, 6.041523]";"[(385.5, 185.5), (160.5, 157.5)]";"[0, 0]"
5257;0.165158987045;"[5.7008772, 7.3824115, 6.5192022]";"[(180.5, 160.5), (402.5, 187.5), (670.5, 308.5)]";"[0, 0, 0]"
5258;0.154443025589;"[6.6708322, 6.6708322]";"[(420.5, 190.5), (202.5, 164.5)]";"[0, 0]"
5259;0.143791913986;"[6.9641943, 6.6708322]";"[(435.5, 191.5), (218.5, 167.5)]";"[0, 0]"
5260;0.149690151215;"[7.6485291, 6.9641943]";"[(235.5, 167.5), (449.5, 192.5)]";"[0, 0]"
5261;0.153667926788;"[7.6485291, 6.6708322]";"[(253.5, 171.5), (466.5, 194.5)]";"[0, 0]"
5262;0.152740955353;"[6.5192022]";"[(274.5, 175.5)]";"[0]"
5263;0.141613006592;"[6.3639612, 5.7008772]";"[(292.5, 177.5), (500.5, 199.5)]";"[0, 0]"
5264;0.159296989441;"[7.3824115, 6.3639612]";"[(517.5, 201.5), (309.5, 181.5)]";"[0, 0]"
5265;0.169162988663;"[7.1063352]";"[(531.5, 207.5)]";"[0]"
5266;0.152699947357;"[6.041523, 6.6708322]";"[(549.5, 213.5), (346.5, 193.5)]";"[0, 0]"
5267;0.115473985672;"[6.5192022, 5.7008772]";"[(566.5, 218.5), (365.5, 199.5)]";"[0, 0]"
5268;0.135508060455;"[6.6708322, 6.041523]";"[(382.5, 199.5), (583.5, 219.5)]";"[0, 0]"
5269;0.143707990646;"[6.5192022, 7.1063352, 7.7781744]";"[(402.5, 198.5), (601.5, 216.5), (851.5, 331.5)]";"[0, 0, 0]"
5270;0.119446992874;"[6.5192022, 6.5192022, 7.5166483]";"[(616.5, 214.5), (418.5, 196.5), (866.5, 328.5)]";"[0, 0, 0]"
5271;0.0979669094086;"[6.5192022, 6.5192022]";"[(627.5, 212.5), (430.5, 195.5)]";"[0, 0]"
5272;0.127664089203;"[6.041523, 6.5192022, 6.6708322]";"[(438.5, 195.5), (634.5, 213.5), (884.5, 325.5)]";"[0, 0, 0]"
5273;0.10525393486;"[6.5192022, 5.7008772]";"[(640.5, 214.5), (444.5, 197.5)]";"[0, 0]"
5274;0.116054058075;"[5.7008772, 6.6708322]";"[(451.5, 199.5), (646.5, 216.5)]";"[0, 0]"
5275;0.130471944809;"[6.041523, 5.7008772]";"[(653.5, 217.5), (475.5, 363.5)]";"[0, 0]"
5276;0.139271020889;"[5.7008772, 6.5192022]";"[(469.5, 202.5), (663.5, 219.5)]";"[0, 0]"
5277;0.148741960526;"[6.041523, 6.5192022]";"[(672.5, 220.5), (480.5, 203.5)]";"[0, 0]"
