frameno;frametime;recarea;cir_pos;color
383;0.0112330913544;"177600";"[(707, 565), (458, 549)]";"[0, 0]"
384;0.0129787921906;"177600";"[(453, 551)]";"[0]"
385;0.0131130218506;"177600";"[(705, 567), (456, 555)]";"[0, 0]"
386;0.0116009712219;"177600";"[(460, 557)]";"[0]"
387;0.0141620635986;"177600";"[(459, 560), (705, 573)]";"[0, 0]"
388;0.0100200176239;"177600";"[(705, 577)]";"[0]"
389;0.0119709968567;"177600";"[(455, 567)]";"[0]"
390;0.0110847949982;"177600";"[(704, 583)]";"[0]"
391;0.0131049156189;"177600";"[(705, 585), (459, 573)]";"[0, 0]"
392;0.0109732151031;"177600";"[(460, 575)]";"[0]"
393;0.0134310722351;"177600";"[(707, 591), (455, 577)]";"[0, 0]"
394;0.0189039707184;"177600";"[(708, 594), (461, 581)]";"[0, 0]"
395;0.0117099285126;"177600";"[(709, 597), (461, 583)]";"[0, 0]"
396;0.012540102005;"177600";"[(709, 601), (462, 587)]";"[0, 0]"
397;0.0110030174255;"177600";"[(710, 602)]";"[0]"
398;0.0122900009155;"177600";"[(463, 592)]";"[0]"
399;0.0126211643219;"177600";"[(464, 598)]";"[0]"
400;0.0125918388367;"177600";"[(461, 603)]";"[0]"
401;0.0132479667664;"177600";"[(461, 607)]";"[0]"
402;0.0136389732361;"177600";"[(458, 610)]";"[0]"
403;0.0106770992279;"177600";"[(711, 631)]";"[0]"
404;0.01282787323;"177600";"[(710, 635), (462, 623)]";"[0, 0]"
405;0.0127370357513;"177600";"[(708, 638), (460, 626)]";"[0, 0]"
406;0.0128989219666;"177600";"[(708, 643), (462, 632)]";"[0, 0]"
407;0.0132341384888;"177600";"[(708, 647), (457, 634)]";"[0, 0]"
408;0.0139050483704;"177600";"[(710, 648), (462, 638)]";"[0, 0]"
409;0.0186290740967;"177600";"[(461, 641)]";"[0]"
410;0.0173110961914;"177600";"[(710, 656), (462, 644)]";"[0, 0]"
411;0.013925075531;"177600";"[(709, 659), (461, 648)]";"[0, 0]"
