frameno;frametime;radious;cir_pos;color
212;0.109377861023;"[6.9641943]";"[(640, 301)]";"[0]"
213;0.121042966843;"[6.5192022, 5.7008772]";"[(641, 302), (383, 286)]";"[0, 0]"
214;0.0972130298615;"[]";"[]";"[]"
215;0.0912210941315;"[6.6708322]";"[(641, 300)]";"[0]"
216;0.107844114304;"[]";"[]";"[]"
217;0.112915992737;"[]";"[]";"[]"
218;0.11400103569;"[6.5192022, 5.7008772]";"[(642, 302), (383, 286)]";"[0, 0]"
219;0.125747203827;"[5.7008772]";"[(385, 287)]";"[0]"
220;0.0911638736725;"[5.7008772, 5.7008772]";"[(643, 303), (385, 286)]";"[0, 0]"
221;0.110322952271;"[]";"[]";"[]"
222;0.111763954163;"[6.6708322, 5.7008772]";"[(386, 285), (643, 303)]";"[0, 0]"
223;0.089751958847;"[5.7008772]";"[(385, 285)]";"[0]"
224;0.0905141830444;"[7.1063352]";"[(642, 300)]";"[0]"
225;0.0920381546021;"[7.7781744, 6.6708322]";"[(641, 299), (385, 283)]";"[0, 0]"
226;0.105673789978;"[5.7008772]";"[(383, 283)]";"[0]"
227;0.0951950550079;"[6.3639612]";"[(641, 299)]";"[0]"
228;0.112715959549;"[6.5192022, 6.6708322]";"[(639, 298), (381, 281)]";"[0, 0]"
229;0.121577978134;"[7.3824115, 6.6708322]";"[(638, 298), (380, 282)]";"[0, 0]"
230;0.139493942261;"[6.6708322, 6.6708322]";"[(636, 300), (376, 281)]";"[0, 0]"
231;0.0975930690765;"[6.5192022, 6.6708322]";"[(634, 299), (378, 281)]";"[0, 0]"
232;0.121620893478;"[6.6708322]";"[(636, 299)]";"[0]"
233;0.118999004364;"[]";"[]";"[]"
234;0.116077899933;"[7.7781744]";"[(636, 300)]";"[0]"
235;0.119758844376;"[6.5192022]";"[(635, 301)]";"[0]"
236;0.0989630222321;"[7.905694]";"[(636, 302)]";"[0]"
237;0.0891420841217;"[]";"[]";"[]"
238;0.0892930030823;"[5.7008772]";"[(371, 281)]";"[0]"
239;0.108741044998;"[7.5166483]";"[(630, 296)]";"[0]"
240;0.119521141052;"[6.5192022]";"[(370, 278)]";"[0]"
241;0.0909790992737;"[5.7008772]";"[(370, 277)]";"[0]"
242;0.102415084839;"[5.7008772, 5.7008772]";"[(631, 295), (369, 278)]";"[0, 0]"
243;0.0889508724213;"[]";"[]";"[]"
244;0.110851049423;"[5.7008772]";"[(632, 301)]";"[0]"
245;0.124167919159;"[6.6708322, 6.6708322]";"[(634, 300), (374, 283)]";"[0, 0]"
246;0.102396965027;"[6.9641943]";"[(376, 282)]";"[0]"
247;0.090451002121;"[7.1063352, 5.7008772]";"[(635, 297), (375, 281)]";"[0, 0]"
248;0.112800121307;"[6.6708322]";"[(377, 280)]";"[0]"
249;0.0962488651276;"[]";"[]";"[]"
250;0.0913429260254;"[5.7008772]";"[(375, 281)]";"[0]"
251;0.11691403389;"[6.6708322]";"[(376, 281)]";"[0]"
252;0.106209993362;"[6.5192022, 5.7008772]";"[(636, 300), (376, 283)]";"[0, 0]"
253;0.0961170196533;"[]";"[]";"[]"
254;0.0912721157074;"[]";"[]";"[]"
255;0.0934770107269;"[6.6708322]";"[(640, 303)]";"[0]"
256;0.128915071487;"[5.7008772]";"[(380, 287)]";"[0]"
257;0.112668991089;"[7.5166483, 5.7008772]";"[(640, 303), (381, 285)]";"[0, 0]"
258;0.114292144775;"[7.3824115, 5.7008772]";"[(640, 303), (381, 287)]";"[0, 0]"
259;0.11105799675;"[]";"[]";"[]"
260;0.0909070968628;"[6.6708322, 5.7008772]";"[(641, 304), (384, 354)]";"[0, 1]"
261;0.10928106308;"[6.041523, 5.7008772]";"[(641, 303), (381, 285)]";"[0, 0]"
262;0.102360963821;"[6.6708322]";"[(380, 284)]";"[0]"
263;0.0967829227448;"[]";"[]";"[]"
264;0.0949411392212;"[]";"[]";"[]"
265;0.109838962555;"[5.7008772]";"[(379, 287)]";"[0]"
266;0.120548009872;"[6.3639612, 6.6708322]";"[(637, 305), (376, 287)]";"[0, 0]"
267;0.115749120712;"[5.7008772]";"[(845, 449)]";"[0]"
268;0.103455066681;"[6.6708322]";"[(376, 289)]";"[0]"
269;0.106153964996;"[]";"[]";"[]"
270;0.115890979767;"[7.7781744, 5.7008772]";"[(635, 307), (377, 290)]";"[0, 0]"
271;0.0930979251862;"[7.7781744, 6.5192022]";"[(635, 307), (378, 290)]";"[0, 0]"
272;0.109741926193;"[6.041523]";"[(637, 307)]";"[0]"
273;0.108680009842;"[]";"[]";"[]"
274;0.118837118149;"[6.6708322]";"[(638, 306)]";"[0]"
275;0.0928440093994;"[6.6708322]";"[(378, 289)]";"[0]"
276;0.113966941833;"[6.6708322]";"[(376, 289)]";"[0]"
