frameno;frametime;recarea;cir_pos;color
391;0.012421131134;"129014";"[(622, 287)]";"[0]"
392;0.012237071991;"129014";"[(363, 273)]";"[0]"
393;0.0126221179962;"129014";"[(364, 274), (625, 290)]";"[0, 0]"
394;0.00850892066956;"129014";"[(624, 293)]";"[0]"
395;0.0128099918365;"129014";"[(624, 293)]";"[0]"
396;0.0073721408844;"129014";"[(623, 292)]";"[0]"
397;0.00665903091431;"129014";"[(620, 291)]";"[0]"
398;0.00672388076782;"129014";"[(623, 291), (362, 273)]";"[0, 0]"
399;0.00623393058777;"129014";"[(622, 292), (362, 273)]";"[0, 0]"
400;0.00639009475708;"129014";"[(623, 295)]";"[0]"
401;0.00628614425659;"129014";"[(625, 294), (362, 275)]";"[0, 0]"
402;0.00702118873596;"129014";"[(626, 296), (365, 277)]";"[0, 0]"
403;0.00915908813477;"129014";"[(625, 295), (364, 277)]";"[0, 0]"
404;0.00799894332886;"129014";"[(364, 275)]";"[0]"
405;0.0100920200348;"129014";"[(623, 291), (362, 273)]";"[0, 0]"
406;0.0074999332428;"129014";"[(622, 292)]";"[0]"
407;0.0126349925995;"129014";"[(619, 293)]";"[0]"
408;0.0122590065002;"129014";"[(619, 295)]";"[0]"
409;0.0128989219666;"129014";"[(620, 299)]";"[0]"
410;0.0130062103271;"129014";"[(624, 303), (364, 284)]";"[0, 0]"
411;0.0129590034485;"129014";"[(623, 306)]";"[0]"
412;0.0890159606934;"2737390";"[]";"[]"
413;0.00671601295471;"129014";"[(621, 308)]";"[0]"
414;0.0833868980408;"2732157";"[]";"[]"
415;0.0138351917267;"129014";"[(620, 309), (362, 288)]";"[0, 0]"
