frameno;frametime;filtertime;radious;cir_pos;color
269;0.0958261489868;0.0017249584198;"[5.7008772]";"[(375, 247)]";"[0]"
270;0.115780115128;0.0018048286438;"[5.7008772, 7.1063352]";"[(636, 261), (378, 246)]";"[0, 0]"
271;0.117881059647;0.00198292732239;"[6.6708322]";"[(635, 260)]";"[0]"
272;0.128300905228;0.00203680992126;"[6.5192022]";"[(634, 260)]";"[0]"
273;0.112515926361;0.00177884101868;"[7.905694, 6.6708322]";"[(633, 259), (372, 245)]";"[0, 0]"
274;0.108103990555;0.00191903114319;"[6.6708322]";"[(635, 260)]";"[0]"
275;0.0916879177094;0.00166893005371;"[6.041523, 6.5192022]";"[(637, 261), (378, 246)]";"[0, 0]"
276;0.11302614212;0.00194883346558;"[6.5192022]";"[(638, 261)]";"[0]"
277;0.109850883484;0.00226998329163;"[6.6708322, 7.7781744]";"[(380, 246), (638, 259)]";"[0, 0]"
278;0.108135938644;0.00145411491394;"[6.6708322, 5.7008772]";"[(638, 259), (378, 246)]";"[0, 0]"
279;0.112818002701;0.00151991844177;"[6.3639612]";"[(638, 259)]";"[0]"
280;0.0941159725189;0.00175714492798;"[6.6708322]";"[(638, 258)]";"[0]"
281;0.107429981232;0.00185298919678;"[6.5192022, 6.5192022]";"[(638, 259), (376, 244)]";"[0, 0]"
282;0.120533943176;0.00243711471558;"[5.7008772, 7.6485291]";"[(377, 246), (636, 260)]";"[0, 0]"
283;0.118290901184;0.00143718719482;"[6.041523, 5.7008772]";"[(637, 261), (376, 247)]";"[0, 0]"
284;0.109637975693;0.00144815444946;"[6.6708322, 5.7008772]";"[(636, 261), (375, 246)]";"[0, 0]"
285;0.109342098236;0.00142383575439;"[5.7008772, 5.7008772]";"[(635, 260), (374, 246)]";"[0, 0]"
286;0.092050075531;-1;"[]";"[]";"[]"
287;0.106933116913;0.00170707702637;"[6.6708322]";"[(372, 243)]";"[0]"
288;0.109657049179;0.0014328956604;"[6.041523, 5.7008772]";"[(633, 257), (371, 243)]";"[0, 0]"
289;0.121374130249;0.00150990486145;"[6.9641943, 5.7008772]";"[(632, 257), (371, 243)]";"[0, 0]"
290;0.11302280426;0.00189208984375;"[6.5192022]";"[(633, 258)]";"[0]"
291;0.119069099426;0.00152707099915;"[6.6708322, 5.7008772]";"[(634, 259), (373, 245)]";"[0, 0]"
292;0.115422964096;-1;"[]";"[]";"[]"
293;0.11820602417;0.00192308425903;"[5.7008772, 6.6708322]";"[(373, 247), (634, 261)]";"[0, 0]"
294;0.119062900543;0.00241422653198;"[6.041523, 7.7781744]";"[(633, 263), (375, 249)]";"[0, 0]"
295;0.0899038314819;0.00129294395447;"[5.7008772, 5.7008772]";"[(373, 249), (633, 264)]";"[0, 0]"
296;0.113441944122;0.00143384933472;"[6.5192022, 5.7008772]";"[(633, 263), (374, 250)]";"[0, 0]"
297;0.106548070908;0.00167798995972;"[6.5192022, 6.6708322]";"[(634, 262), (374, 248)]";"[0, 0]"
298;0.133010149002;0.00154995918274;"[6.041523, 5.7008772]";"[(633, 261), (371, 248)]";"[0, 0]"
299;0.125118017197;0.00143790245056;"[5.7008772, 5.7008772, 5.7008772]";"[(631, 263), (844, 405), (371, 249)]";"[0, 0, 0]"
300;0.109884023666;0.00139594078064;"[5.7008772]";"[(631, 264)]";"[0]"
301;0.104835987091;0.00136399269104;"[5.7008772, 5.7008772, 5.7008772]";"[(373, 251), (633, 266), (846, 408)]";"[0, 0, 0]"
302;0.110991001129;0.00191712379456;"[6.6708322]";"[(634, 265)]";"[0]"
303;0.0914070606232;0.00130200386047;"[6.6708322, 5.7008772]";"[(634, 265), (373, 251)]";"[0, 0]"
304;0.118072986603;0.00148105621338;"[6.3639612, 5.7008772, 5.7008772]";"[(635, 265), (375, 251), (847, 409)]";"[0, 0, 0]"
305;0.120663881302;0.00148415565491;"[6.3639612, 5.7008772, 5.7008772]";"[(637, 266), (848, 409), (377, 251)]";"[0, 0, 0]"
306;0.093493938446;0.00181293487549;"[6.6708322, 6.6708322]";"[(637, 267), (374, 252)]";"[0, 0]"
307;0.0921349525452;0.00170397758484;"[6.6708322, 5.7008772, 6.5192022]";"[(635, 266), (848, 410), (376, 252)]";"[0, 0, 0]"
308;0.115000963211;0.00187206268311;"[6.041523, 6.6708322]";"[(635, 267), (376, 252)]";"[0, 0]"
309;0.118711948395;0.0018630027771;"[6.5192022, 6.6708322]";"[(637, 267), (377, 252)]";"[0, 0]"
310;0.109435081482;0.00144505500793;"[5.7008772]";"[(377, 253)]";"[0]"
311;0.103513002396;0.00145411491394;"[5.7008772]";"[(637, 269)]";"[0]"
312;0.117173910141;0.00179815292358;"[6.3639612, 6.6708322]";"[(637, 268), (374, 253)]";"[0, 0]"
313;0.113806962967;0.0014910697937;"[6.6708322, 5.7008772]";"[(638, 268), (376, 254)]";"[0, 0]"
314;0.114792823792;-1;"[]";"[]";"[]"
315;0.122692108154;0.0019268989563;"[6.6708322]";"[(637, 266)]";"[0]"
316;0.116281032562;0.00143194198608;"[6.6708322, 5.7008772]";"[(635, 266), (375, 252)]";"[0, 0]"
317;0.101087093353;0.00137400627136;"[6.5192022, 5.7008772]";"[(634, 267), (374, 252)]";"[0, 0]"
318;0.106376886368;0.00141096115112;"[6.6708322, 5.7008772]";"[(634, 267), (375, 252)]";"[0, 0]"
319;0.116199016571;0.00154709815979;"[6.3639612]";"[(637, 268)]";"[0]"
320;0.118854045868;-1;"[]";"[]";"[]"
321;0.0926079750061;0.00175595283508;"[6.5192022]";"[(639, 304)]";"[1]"
322;0.107223033905;0.00141000747681;"[5.7008772]";"[(638, 304)]";"[1]"
323;0.106609106064;0.00136208534241;"[5.7008772, 5.7008772]";"[(638, 304), (378, 288)]";"[1, 1]"
324;0.0982110500336;0.00140500068665;"[5.7008772, 5.7008772]";"[(638, 303), (378, 288)]";"[1, 1]"
325;0.114790916443;0.00154900550842;"[5.7008772]";"[(638, 304)]";"[1]"
326;0.118949890137;0.00195813179016;"[6.5192022]";"[(639, 303)]";"[1]"
327;0.122667789459;0.00149989128113;"[5.5226803, 5.7008772]";"[(378, 288), (639, 303)]";"[1, 1]"
328;0.104603767395;0.00147795677185;"[5.7008772]";"[(639, 303)]";"[1]"
329;0.0904800891876;0.00132298469543;"[5.7008772, 5.7008772]";"[(639, 302), (380, 286)]";"[1, 1]"
330;0.115942955017;0.00146412849426;"[5.7008772, 5.7008772]";"[(638, 300), (377, 283)]";"[1, 1]"
331;0.0976958274841;0.00138688087463;"[5.7008772]";"[(636, 298)]";"[1]"
332;0.113348960876;0.00148701667786;"[5.7008772, 5.7008772]";"[(635, 298), (375, 281)]";"[1, 1]"
333;0.0899860858917;0.00137114524841;"[5.7008772]";"[(635, 298)]";"[1]"
334;0.114994049072;0.00154089927673;"[5.7008772]";"[(376, 281)]";"[1]"
335;0.112733840942;0.0015389919281;"[5.7008772]";"[(639, 298)]";"[1]"
336;0.100588083267;0.0013210773468;"[5.7008772, 5.7008772]";"[(641, 297), (382, 281)]";"[1, 1]"
337;0.0896570682526;0.00134205818176;"[5.7008772]";"[(380, 281)]";"[1]"
338;0.10703086853;0.00143098831177;"[5.7008772]";"[(639, 297)]";"[1]"
339;0.1131939888;0.00156497955322;"[5.7008772]";"[(639, 296)]";"[1]"
340;0.121578931808;0.00148105621338;"[5.7008772, 5.7008772]";"[(639, 297), (380, 280)]";"[1, 1]"
341;0.103667974472;0.0013439655304;"[6.6708322, 5.7008772]";"[(640, 296), (380, 281)]";"[1, 1]"
342;0.097265958786;0.00194096565247;"[6.6708322]";"[(640, 296)]";"[1]"
343;0.0972349643707;0.00131297111511;"[5.7008772, 5.7008772]";"[(641, 297), (381, 280)]";"[1, 1]"
344;0.0980451107025;0.00132513046265;"[5.7008772, 5.7008772]";"[(641, 297), (382, 281)]";"[1, 1]"
345;0.105439901352;0.00140285491943;"[5.7008772, 5.7008772]";"[(643, 297), (384, 281)]";"[1, 1]"
346;0.110447883606;0.00149703025818;"[5.7008772]";"[(645, 296)]";"[1]"
347;0.100867986679;0.00151491165161;"[5.7008772]";"[(646, 296)]";"[1]"
348;0.0961439609528;0.00130581855774;"[5.7008772, 5.7008772]";"[(647, 297), (388, 281)]";"[1, 1]"
349;0.0912389755249;-1;"[]";"[]";"[]"
350;0.100360870361;0.00139498710632;"[5.7008772]";"[(644, 297)]";"[1]"
351;0.0991699695587;0.00137400627136;"[5.7008772, 5.7008772]";"[(641, 295), (382, 279)]";"[1, 1]"
352;0.100552082062;0.00142097473145;"[5.7008772, 5.7008772]";"[(640, 293), (380, 278)]";"[1, 1]"
353;0.09357213974;0.00145983695984;"[5.7008772]";"[(639, 293)]";"[1]"
354;0.0905170440674;0.00139117240906;"[5.7008772]";"[(639, 293)]";"[1]"
355;0.115093946457;0.00148010253906;"[6.5192022, 5.7008772]";"[(640, 294), (378, 278)]";"[1, 1]"
356;0.10587310791;0.00167989730835;"[5.7008772, 5.5226803]";"[(639, 295), (378, 279)]";"[1, 1]"
357;0.0993208885193;0.00130081176758;"[5.7008772, 5.7008772]";"[(639, 295), (379, 279)]";"[1, 1]"
358;0.104268074036;0.00144600868225;"[5.7008772]";"[(638, 296)]";"[1]"
359;0.11315202713;0.00151419639587;"[5.7008772]";"[(638, 297)]";"[1]"
360;0.109836101532;0.00156497955322;"[5.7008772]";"[(638, 298)]";"[1]"
361;0.100226163864;0.0013439655304;"[5.5226803, 5.7008772]";"[(378, 282), (639, 298)]";"[1, 1]"
362;0.116272926331;0.00159001350403;"[5.7008772]";"[(378, 282)]";"[1]"
363;0.118010044098;0.0015881061554;"[5.7008772]";"[(638, 298)]";"[1]"
364;0.0947329998016;0.00134992599487;"[5.7008772]";"[(639, 297)]";"[1]"
365;0.100830078125;0.00137591362;"[5.7008772, 5.5226803]";"[(638, 297), (377, 282)]";"[1, 1]"
366;0.106793880463;0.00144004821777;"[5.7008772]";"[(637, 297)]";"[1]"
367;0.0958299636841;0.00135803222656;"[5.7008772, 5.7008772]";"[(637, 297), (377, 282)]";"[1, 1]"
368;0.105999946594;0.00139713287354;"[5.7008772, 5.7008772]";"[(639, 297), (380, 316)]";"[1, 1]"
369;0.108726024628;0.00139093399048;"[5.7008772, 5.7008772]";"[(639, 297), (380, 281)]";"[1, 1]"
370;0.106053113937;0.00143194198608;"[5.7008772, 5.7008772]";"[(639, 297), (379, 281)]";"[1, 1]"
371;0.119122028351;0.00147986412048;"[5.7008772, 5.7008772]";"[(639, 297), (380, 281)]";"[1, 1]"
372;0.119422912598;0.00153994560242;"[5.7008772]";"[(639, 298)]";"[1]"
373;0.0997240543365;0.00131011009216;"[5.5226803, 5.7008772]";"[(380, 282), (640, 299)]";"[1, 1]"
374;0.0997829437256;0.00136113166809;"[5.7008772, 5.5226803]";"[(641, 299), (381, 282)]";"[1, 1]"
375;0.108696937561;0.00144195556641;"[5.7008772, 5.7008772]";"[(641, 299), (382, 283)]";"[1, 1]"
376;0.0993189811707;0.00142502784729;"[5.7008772]";"[(642, 299)]";"[1]"
377;0.0931479930878;0.00148487091064;"[5.7008772]";"[(641, 298)]";"[1]"
378;0.091068983078;0.0013861656189;"[5.7008772]";"[(643, 297)]";"[1]"
379;0.0970430374146;0.00141596794128;"[5.7008772]";"[(643, 296)]";"[1]"
380;0.116813898087;0.00148892402649;"[5.7008772, 5.5226803]";"[(644, 295), (384, 278)]";"[1, 1]"
381;0.0965280532837;0.00129318237305;"[5.5226803, 5.7008772]";"[(384, 278), (644, 294)]";"[1, 1]"
382;0.106846809387;0.00135207176208;"[5.7008772, 5.7008772]";"[(385, 277), (644, 294)]";"[1, 1]"
383;0.119835853577;0.00147104263306;"[5.7008772, 5.7008772]";"[(644, 294), (385, 276)]";"[1, 1]"
384;0.112939834595;0.00151300430298;"[5.7008772]";"[(645, 293)]";"[1]"
385;0.0915439128876;0.00158286094666;"[5.7008772]";"[(649, 291)]";"[1]"
386;0.104173183441;-1;"[]";"[]";"[]"
387;0.0941500663757;0.00130796432495;"[5.7008772, 5.7008772]";"[(664, 290), (407, 272)]";"[1, 1]"
388;0.124183893204;0.00146985054016;"[5.5226803, 5.7008772]";"[(412, 267), (669, 285)]";"[1, 1]"
389;0.111914873123;0.00143790245056;"[5.7008772, 5.7008772]";"[(669, 279), (411, 262)]";"[1, 1]"
390;0.121505022049;0.00156092643738;"[5.7008772]";"[(662, 275)]";"[1]"
391;0.0903470516205;0.00136709213257;"[5.7008772]";"[(655, 274)]";"[1]"
392;0.121805906296;0.0015869140625;"[5.7008772]";"[(652, 277)]";"[1]"
393;0.12052989006;0.0014979839325;"[5.7008772, 5.5226803]";"[(652, 281), (392, 265)]";"[1, 1]"
394;0.12321305275;0.00259709358215;"[5.7008772]";"[(654, 285)]";"[1]"
395;0.0913298130035;0.00132489204407;"[5.7008772, 5.7008772]";"[(651, 286), (392, 271)]";"[1, 1]"
396;0.118967056274;0.00149512290955;"[5.7008772]";"[(644, 286)]";"[1]"
397;0.109272003174;0.00137805938721;"[5.5226803, 5.7008772]";"[(374, 272), (636, 286)]";"[1, 1]"
398;0.11087679863;0.00140309333801;"[5.7008772, 5.7008772]";"[(366, 271), (629, 285)]";"[1, 1]"
399;0.122650146484;0.00143003463745;"[5.7008772, 5.7008772]";"[(360, 267), (623, 281)]";"[1, 1]"
400;0.0954699516296;0.00137186050415;"[5.7008772]";"[(356, 260)]";"[1]"
401;0.11079788208;0.00138401985168;"[5.7008772, 5.7008772]";"[(617, 270), (352, 255)]";"[1, 1]"
402;0.0897560119629;0.00137209892273;"[5.7008772]";"[(613, 267)]";"[1]"
403;0.0940020084381;0.00131416320801;"[5.5226803, 5.7008772]";"[(343, 250), (609, 264)]";"[1, 1]"
404;0.0902631282806;0.0013530254364;"[6.041523]";"[(605, 261)]";"[1]"
405;0.110846996307;0.00154900550842;"[5.7008772]";"[(605, 256)]";"[1]"
406;0.115080118179;0.00148987770081;"[5.7008772, 5.7008772]";"[(606, 252), (339, 238)]";"[1, 1]"
407;0.11013507843;0.00132298469543;"[5.7008772, 5.7008772]";"[(607, 248), (341, 233)]";"[1, 1]"
408;0.0904378890991;0.00137114524841;"[5.7008772]";"[(606, 247)]";"[1]"
409;0.1089220047;0.00141787528992;"[5.7008772, 5.7008772]";"[(605, 248), (339, 233)]";"[1, 1]"
410;0.10679602623;0.00148797035217;"[5.7008772]";"[(607, 251)]";"[1]"
411;0.118916988373;0.00154399871826;"[5.7008772]";"[(610, 255)]";"[1]"
412;0.113819122314;0.00178194046021;"[5.7008772, 5.5226803]";"[(617, 261), (351, 246)]";"[1, 1]"
413;0.110028982162;0.00144791603088;"[5.7008772, 5.7008772]";"[(625, 271), (361, 256)]";"[1, 1]"
414;0.0914068222046;0.0012891292572;"[5.7008772, 5.7008772]";"[(372, 270), (633, 285)]";"[1, 1]"
415;0.113075971603;0.00138711929321;"[5.7008772, 5.7008772]";"[(644, 293), (383, 280)]";"[1, 1]"
416;0.0903329849243;0.00133585929871;"[5.7008772]";"[(656, 293)]";"[1]"
417;0.108031988144;0.00137114524841;"[5.7008772]";"[(665, 292)]";"[1]"
418;0.0921988487244;0.0012891292572;"[5.7008772]";"[(670, 294)]";"[1]"
419;0.109118938446;0.00151205062866;"[5.7008772]";"[(678, 297)]";"[1]"
420;0.0972058773041;0.001296043396;"[5.7008772, 5.7008772]";"[(691, 299), (434, 288)]";"[1, 1]"
421;0.114348173141;0.00152397155762;"[5.7008772]";"[(702, 298)]";"[1]"
422;0.104913949966;0.00135111808777;"[5.7008772]";"[(702, 290)]";"[1]"
423;0.089387178421;0.00136208534241;"[5.7008772]";"[(694, 282)]";"[1]"
424;0.11239695549;0.00200796127319;"[6.6708322]";"[(690, 279)]";"[1]"
425;0.10364317894;0.00138998031616;"[5.7008772]";"[(693, 279)]";"[1]"
426;0.131824970245;0.00157403945923;"[5.7008772, 5.7008772]";"[(698, 283), (441, 271)]";"[1, 1]"
427;0.0919399261475;0.00159907341003;"[5.7008772]";"[(699, 285)]";"[1]"
428;0.126178979874;0.00151991844177;"[5.5226803]";"[(438, 270)]";"[1]"
429;0.123353004456;0.00148105621338;"[5.7008772, 5.7008772]";"[(693, 278), (436, 264)]";"[1, 1]"
430;0.096382856369;0.00144910812378;"[5.7008772]";"[(693, 272)]";"[1]"
431;0.107407093048;0.00145220756531;"[5.7008772]";"[(694, 266)]";"[1]"
432;0.117584943771;0.00137591362;"[5.7008772]";"[(699, 262)]";"[1]"
433;0.103218078613;0.00137996673584;"[5.7008772]";"[(700, 261)]";"[1]"
434;0.115816831589;0.00137209892273;"[5.5226803, 5.7008772]";"[(440, 248), (700, 263)]";"[1, 1]"
435;0.109741926193;0.00150394439697;"[5.7008772]";"[(698, 267)]";"[1]"
436;0.114331007004;0.00157594680786;"[5.7008772]";"[(697, 275)]";"[1]"
437;0.107658863068;0.00143480300903;"[5.7008772]";"[(699, 284)]";"[1]"
438;0.114939928055;-1;"[]";"[]";"[]"
439;0.125082015991;0.00146007537842;"[5.7008772, 5.7008772]";"[(702, 309), (443, 293)]";"[1, 1]"
440;0.123677015305;0.00149297714233;"[5.7008772, 5.7008772]";"[(701, 330), (443, 314)]";"[1, 1]"
441;0.121126890182;0.00156116485596;"[5.7008772]";"[(689, 353)]";"[1]"
442;0.0962820053101;0.00134205818176;"[6.041523, 5.5226803]";"[(669, 365), (407, 350)]";"[1, 1]"
443;0.0924551486969;0.00137901306152;"[6.3639612]";"[(645, 362)]";"[1]"
444;0.0974378585815;0.00129199028015;"[5.7008772, 5.7008772]";"[(364, 336), (630, 350)]";"[1, 1]"
445;0.117146015167;0.00148916244507;"[5.7008772, 5.7008772]";"[(630, 332), (364, 319)]";"[1, 1]"
446;0.128920078278;0.00152182579041;"[6.6708322, 5.5226803]";"[(638, 310), (370, 298)]";"[1, 1]"
447;0.115448951721;0.00147986412048;"[5.7008772, 5.7008772]";"[(366, 279), (633, 292)]";"[1, 1]"
448;0.127123832703;0.0014660358429;"[5.5226803, 5.7008772]";"[(351, 270), (621, 285)]";"[1, 1]"
449;0.0914621353149;0.00133609771729;"[5.7008772]";"[(611, 289)]";"[1]"
450;0.112037181854;0.00147199630737;"[5.5226803, 5.7008772]";"[(340, 282), (611, 299)]";"[1, 1]"
451;0.116602182388;0.00147700309753;"[5.7008772]";"[(623, 310)]";"[1]"
452;0.123914957047;0.00143814086914;"[5.7008772, 5.7008772]";"[(636, 317), (368, 303)]";"[1, 1]"
453;0.0977759361267;0.00130105018616;"[5.7008772]";"[(643, 321)]";"[1]"
454;0.108534812927;0.00137710571289;"[5.7008772]";"[(647, 321)]";"[1]"
455;0.121538162231;0.00142097473145;"[5.7008772, 5.7008772]";"[(388, 313), (652, 325)]";"[1, 1]"
456;0.112539052963;0.00144386291504;"[5.7008772]";"[(395, 316)]";"[1]"
457;0.109400987625;0.00149393081665;"[5.7008772]";"[(402, 320)]";"[1]"
458;0.114639043808;0.00137495994568;"[6.5192022, 5.7008772]";"[(673, 336), (409, 325)]";"[1, 1]"
459;0.123136997223;0.00144004821777;"[5.7008772, 5.5226803]";"[(677, 343), (414, 332)]";"[1, 1]"
460;0.118060827255;0.0014271736145;"[6.5192022, 5.7008772]";"[(682, 350), (418, 339)]";"[1, 1]"
461;0.122596025467;0.00182700157166;"[5.5226803, 6.6708322]";"[(422, 346), (686, 356)]";"[1, 1]"
462;0.106843948364;0.00132012367249;"[6.041523, 5.7008772]";"[(689, 365), (428, 355)]";"[1, 1]"
463;0.1014149189;0.00179004669189;"[6.6708322]";"[(693, 375)]";"[1]"
464;0.119163036346;0.00141406059265;"[6.6708322, 5.7008772]";"[(699, 380), (437, 370)]";"[1, 1]"
465;0.122487783432;0.00150418281555;"[5.7008772, 5.7008772]";"[(353, 442), (709, 378)]";"[0, 1]"
466;0.136159896851;0.00161814689636;"[5.7008772, 5.7008772]";"[(461, 370), (721, 379)]";"[1, 1]"
467;0.100163936615;0.00130295753479;"[5.7008772, 5.7008772]";"[(725, 381), (466, 372)]";"[1, 1]"
468;0.12032699585;0.00183081626892;"[6.6708322]";"[(723, 378)]";"[1]"
469;0.132843017578;0.0014750957489;"[7.7781744, 5.7008772]";"[(368, 425), (715, 372)]";"[0, 1]"
470;0.120501995087;0.00202822685242;"[6.6708322]";"[(713, 365)]";"[1]"
471;0.093181848526;0.00129985809326;"[5.7008772, 5.7008772]";"[(713, 360), (451, 348)]";"[1, 1]"
472;0.103207111359;0.00143504142761;"[5.7008772]";"[(712, 355)]";"[1]"
473;0.122690200806;0.00155401229858;"[5.7008772]";"[(712, 351)]";"[1]"
474;0.104630947113;0.00132894515991;"[6.6708322, 5.7008772]";"[(718, 348), (455, 334)]";"[1, 1]"
475;0.12792301178;0.00155591964722;"[5.7008772]";"[(721, 343)]";"[1]"
476;0.105275154114;0.00129294395447;"[5.7008772, 5.7008772]";"[(463, 324), (725, 338)]";"[1, 1]"
477;0.123079061508;0.00148892402649;"[5.7008772, 5.7008772]";"[(727, 333), (466, 318)]";"[1, 1]"
478;0.106463909149;0.00134706497192;"[5.7008772, 5.7008772]";"[(732, 330), (471, 315)]";"[1, 1]"
479;0.111897945404;-1;"[]";"[]";"[]"
480;0.113265037537;0.00147581100464;"[5.7008772, 5.7008772]";"[(743, 325), (482, 309)]";"[1, 1]"
481;0.0951361656189;0.0014111995697;"[5.7008772]";"[(744, 325)]";"[1]"
482;0.139738798141;0.00149202346802;"[5.7008772, 5.7008772]";"[(744, 326), (480, 308)]";"[1, 1]"
483;0.11054110527;0.00133609771729;"[5.7008772, 5.7008772]";"[(743, 329), (481, 310)]";"[1, 1]"
484;0.117681980133;0.00140404701233;"[5.7008772]";"[(744, 332)]";"[1]"
485;0.123542070389;0.00142192840576;"[5.7008772]";"[(747, 339)]";"[1]"
486;0.0983431339264;0.00132608413696;"[5.7008772, 5.7008772]";"[(741, 346), (479, 327)]";"[1, 1]"
487;0.100954055786;0.00133419036865;"[5.7008772]";"[(721, 353)]";"[1]"
488;0.0925660133362;0.00136089324951;"[5.7008772]";"[(698, 353)]";"[1]"
489;0.111166000366;0.00189900398254;"[6.6708322]";"[(681, 354)]";"[1]"
490;0.0927739143372;0.00130486488342;"[5.7008772, 5.7008772]";"[(678, 353), (409, 332)]";"[1, 1]"
491;0.119230031967;0.00144410133362;"[5.7008772, 5.5226803]";"[(684, 348), (414, 328)]";"[1, 1]"
492;0.0961129665375;0.00132989883423;"[5.7008772]";"[(421, 320)]";"[1]"
493;0.116781949997;-1;"[]";"[]";"[]"
494;0.119064807892;0.00153803825378;"[6.6708322, 5.7008772]";"[(695, 326), (423, 308)]";"[1, 1]"
495;0.104942083359;0.00145292282104;"[5.7008772]";"[(697, 325)]";"[1]"
496;0.111095905304;0.00139212608337;"[5.7008772, 5.7008772]";"[(700, 326), (431, 309)]";"[1, 1]"
497;0.0956521034241;0.00175309181213;"[6.5192022]";"[(703, 325)]";"[1]"
498;0.0932087898254;0.00131487846375;"[5.7008772, 5.7008772]";"[(705, 325), (435, 311)]";"[1, 1]"
499;0.123980998993;0.00154399871826;"[5.7008772]";"[(705, 324)]";"[1]"
500;0.126361131668;0.00148797035217;"[6.6708322, 5.7008772]";"[(703, 323), (432, 309)]";"[1, 1]"
501;0.102088928223;0.00132417678833;"[8.5146933, 5.7008772]";"[(306, 569), (701, 323)]";"[0, 1]"
502;0.0940690040588;0.0013439655304;"[5.7008772]";"[(431, 307)]";"[1]"
503;0.108693122864;0.00195407867432;"[6.6708322]";"[(706, 328)]";"[1]"
504;0.107455968857;0.00143504142761;"[5.7008772]";"[(711, 339)]";"[1]"
505;0.115810155869;0.0015070438385;"[6.6708322, 5.7008772]";"[(719, 337), (448, 325)]";"[1, 1]"
506;0.123151063919;-1;"[]";"[]";"[]"
507;0.124363899231;0.00148987770081;"[5.7008772]";"[(721, 325)]";"[1]"
508;0.120621204376;0.00200891494751;"[6.6708322]";"[(716, 320)]";"[1]"
509;0.11852312088;0.00155305862427;"[5.7008772]";"[(709, 311)]";"[1]"
510;0.113759994507;0.00149607658386;"[5.7008772]";"[(707, 305)]";"[1]"
511;0.115567922592;0.00197100639343;"[6.6708322]";"[(706, 307)]";"[1]"
512;0.119584083557;0.00153303146362;"[5.7008772]";"[(709, 317)]";"[1]"
513;0.105566978455;0.00140690803528;"[5.7008772]";"[(709, 326)]";"[1]"
514;0.122834920883;0.00142312049866;"[5.7008772]";"[(707, 329)]";"[1]"
515;0.116132974625;0.00148892402649;"[5.7008772, 5.5226803]";"[(702, 327), (426, 314)]";"[1, 1]"
516;0.0924479961395;0.00135183334351;"[5.7008772]";"[(691, 325)]";"[1]"
517;0.134613990784;0.00157403945923;"[5.7008772]";"[(678, 324)]";"[1]"
518;0.115046977997;0.00151920318604;"[6.041523]";"[(671, 326)]";"[1]"
519;0.114670038223;-1;"[]";"[]";"[]"
520;0.106103181839;0.00134992599487;"[9.5131493, 5.7008772, 5.7008772]";"[(427, 1057), (669, 341), (390, 323)]";"[0, 1, 1]"
521;0.11931014061;0.00150108337402;"[5.7008772, 5.7008772]";"[(379, 329), (660, 350)]";"[1, 1]"
522;0.118256807327;0.00190091133118;"[5.7008772, 6.6708322]";"[(641, 344), (354, 321)]";"[1, 1]"
523;0.116046905518;0.00142192840576;"[5.7008772]";"[(627, 329)]";"[1]"
524;0.120194911957;0.00150489807129;"[6.6708322, 5.7008772]";"[(634, 330), (347, 309)]";"[1, 1]"
525;0.124922990799;0.00155401229858;"[6.6708322, 5.7008772]";"[(642, 331), (355, 311)]";"[1, 1]"
526;0.118145942688;0.00197696685791;"[6.6708322]";"[(646, 325)]";"[1]"
527;0.0903990268707;-1;"[]";"[]";"[]"
528;0.118181943893;0.00143980979919;"[5.7008772]";"[(350, 289)]";"[1]"
529;0.10711812973;0.00133681297302;"[5.7008772, 5.7008772]";"[(634, 300), (346, 284)]";"[1, 1]"
530;0.103399038315;0.00134205818176;"[5.7008772, 5.7008772]";"[(633, 303), (343, 287)]";"[1, 1]"
531;0.118381023407;0.00145602226257;"[5.7008772, 6.6708322, 5.7008772]";"[(400, 579), (636, 310), (347, 295)]";"[0, 1, 1]"
532;0.0970470905304;0.00132584571838;"[5.7008772, 5.7008772]";"[(347, 299), (636, 312)]";"[1, 1]"
533;0.116019010544;0.00150108337402;"[7.6485291, 5.7008772]";"[(406, 578), (631, 311)]";"[0, 1]"
534;0.12618803978;0.00190401077271;"[5.7008772, 6.6708322]";"[(332, 293), (624, 305)]";"[1, 1]"
