frameno;frametime;radious;cir_pos;color
5594;0.0996990203857;"[5.7008772, 5.7008772]";"[(185.5, 227.5), (455.5, 255.5)]";"[1, 1]"
5595;0.112360954285;"[7.905694, 6.5192022, 6.6708322]";"[(741.5, 461.5), (446.5, 248.5), (175.5, 219.5)]";"[0, 1, 1]"
5596;0.0920550823212;"[5.7008772, 6.6708322]";"[(437.5, 249.5), (164.5, 218.5)]";"[1, 1]"
5597;0.103908061981;"[6.3639612, 5.7008772]";"[(431.5, 256.5), (156.5, 224.5)]";"[1, 1]"
5598;0.119045972824;"[5.7008772, 6.041523]";"[(157.5, 237.5), (431.5, 267.5)]";"[1, 1]"
5599;0.0982089042664;"[8.8600225, 6.5192022, 6.5192022]";"[(789.5, 409.5), (434.5, 275.5), (160.5, 246.5)]";"[0, 1, 1]"
5600;0.132452964783;"[6.5192022, 6.6708322]";"[(440.5, 278.5), (167.5, 252.5)]";"[1, 1]"
5601;0.105633974075;"[5.7008772, 6.041523]";"[(179.5, 259.5), (451.5, 284.5)]";"[1, 1]"
5602;0.0997819900513;"[5.7008772, 6.6708322]";"[(458.5, 291.5), (188.5, 267.5)]";"[1, 1]"
5603;0.0962309837341;"[7.7781744, 5.7008772, 5.7008772]";"[(812.5, 428.5), (454.5, 299.5), (182.5, 276.5)]";"[0, 1, 1]"
5604;0.111351013184;"[6.041523]";"[(459.5, 313.5)]";"[1]"
5605;0.10604095459;"[5.7008772, 5.7008772, 7.905694]";"[(489.5, 322.5), (223.5, 301.5), (746.5, 546.5)]";"[1, 1, 1]"
5606;0.107531070709;"[9.5131493]";"[(869.5, 463.5)]";"[0]"
5607;0.0967130661011;"[7.905694, 5.7008772, 5.7008772]";"[(880.5, 455.5), (524.5, 306.5), (260.5, 287.5)]";"[0, 1, 1]"
5608;0.117987155914;"[6.6708322]";"[(518.5, 290.5)]";"[1]"
5609;0.117929935455;"[6.5192022, 6.6708322]";"[(496.5, 275.5), (227.5, 253.5)]";"[1, 1]"
5610;0.0983781814575;"[5.7008772, 7.1063352]";"[(479.5, 264.5), (208.5, 242.5)]";"[1, 1]"
5611;0.118903875351;"[6.041523, 6.9641943]";"[(479.5, 264.5), (208.5, 243.5)]";"[1, 1]"
5612;0.115909099579;"[6.6708322, 6.6708322]";"[(490.5, 271.5), (219.5, 250.5)]";"[1, 1]"
5613;0.0982739925385;"[8.6313381, 6.6708322, 5.7008772]";"[(740.5, 468.5), (229.5, 255.5), (497.5, 278.5)]";"[0, 1, 1]"
5614;0.0997550487518;"[6.041523, 5.7008772]";"[(501.5, 286.5), (231.5, 261.5)]";"[1, 1]"
5615;0.0938529968262;"[5.7008772, 6.6708322]";"[(494.5, 293.5), (225.5, 266.5)]";"[1, 1]"
5616;0.101758956909;"[6.041523, 7.3824115, 5.7008772, 5.7008772]";"[(112.5, 353.5), (845.5, 463.5), (481.5, 301.5), (209.5, 274.5)]";"[0, 0, 1, 1]"
5617;0.0965969562531;"[5.7008772, 5.7008772, 5.7008772]";"[(812.5, 614.5), (474.5, 313.5), (201.5, 287.5)]";"[0, 1, 1]"
5618;0.0993888378143;"[7.3824115, 6.6708322, 6.6708322]";"[(137.5, 381.5), (473.5, 319.5), (198.5, 293.5)]";"[0, 1, 1]"
5619;0.0959589481354;"[6.041523, 6.6708322]";"[(463.5, 298.5), (187.5, 271.5)]";"[1, 1]"
5620;0.106382131577;"[6.041523, 6.6708322, 5.7008772]";"[(455.5, 255.5), (175.5, 228.5), (1719.5, 518.5)]";"[1, 1, 1]"
5621;0.0951619148254;"[6.6708322, 6.6708322]";"[(456.5, 233.5), (175.5, 207.5)]";"[1, 1]"
5622;0.10484790802;"[6.5192022, 6.6708322]";"[(450.5, 224.5), (168.5, 199.5)]";"[1, 1]"
5623;0.0896370410919;"[6.3639612, 6.6708322]";"[(436.5, 217.5), (150.5, 194.5)]";"[1, 1]"
5624;0.0986840724945;"[5.7008772, 6.6708322, 5.7008772]";"[(415.5, 213.5), (123.5, 190.5), (1701.5, 454.5)]";"[1, 1, 1]"
5625;0.115281105042;"[6.6708322, 6.9641943]";"[(402.5, 226.5), (110.5, 201.5)]";"[1, 1]"
5626;0.112406015396;"[5.7008772, 6.6708322, 5.7008772]";"[(401.5, 243.5), (109.5, 216.5), (1684.5, 488.5)]";"[1, 1, 1]"
5627;0.116171121597;"[6.041523, 6.6708322, 6.6708322]";"[(407.5, 257.5), (117.5, 231.5), (1690.5, 504.5)]";"[1, 1, 1]"
5628;0.10261297226;"[6.5192022, 6.6708322]";"[(416.5, 272.5), (127.5, 247.5)]";"[1, 1]"
5629;0.119564056396;"[7.905694, 6.5192022, 6.6708322]";"[(803.5, 419.5), (424.5, 281.5), (137.5, 256.5)]";"[0, 1, 1]"
5630;0.107604980469;"[8.8600225, 6.6708322]";"[(708.5, 706.5), (147.5, 266.5)]";"[0, 1]"
5631;0.111785888672;"[5.7008772, 7.905694]";"[(439.5, 305.5), (1736.5, 550.5)]";"[1, 1]"
5632;0.107494831085;"[6.041523, 5.7008772]";"[(443.5, 317.5), (159.5, 293.5)]";"[1, 1]"
