frameno;frametime;radious;cir_pos;color
321;0.108963012695;"[]";"[]";"[]"
322;0.136637926102;"[6.6708322]";"[(420, 293)]";"[0]"
323;0.135297060013;"[6.6708322, 5.7008772]";"[(674, 313), (419, 297)]";"[0, 0]"
324;0.113694906235;"[6.9641943]";"[(675, 315)]";"[0]"
325;0.0899591445923;"[7.1063352]";"[(677, 319)]";"[0]"
326;0.0911538600922;"[7.1063352, 5.7008772]";"[(678, 322), (423, 306)]";"[0, 0]"
327;0.0917558670044;"[6.6708322, 6.6708322]";"[(678, 327), (426, 311)]";"[0, 0]"
328;0.102947950363;"[5.7008772]";"[(679, 333)]";"[0]"
329;0.0891098976135;"[6.3639612]";"[(681, 337)]";"[0]"
330;0.0878050327301;"[5.7008772]";"[(685, 345)]";"[0]"
331;0.103325128555;"[]";"[]";"[]"
332;0.10672211647;"[6.041523, 6.6708322, 5.7008772]";"[(695, 363), (444, 347), (899, 501)]";"[0, 0, 0]"
333;0.0991501808167;"[6.6708322, 6.9641943]";"[(442, 355), (696, 370)]";"[0, 0]"
334;0.0912609100342;"[5.7008772, 5.7008772]";"[(697, 379), (445, 363)]";"[0, 0]"
335;0.112785100937;"[6.9641943]";"[(698, 383)]";"[0]"
336;0.109875917435;"[5.7008772]";"[(449, 372)]";"[0]"
337;0.112434864044;"[6.5192022]";"[(702, 390)]";"[0]"
338;0.104716062546;"[5.7008772, 6.6708322]";"[(451, 379), (702, 393)]";"[0, 0]"
339;0.13000702858;"[6.6708322, 6.5192022]";"[(704, 397), (452, 382)]";"[0, 0]"
340;0.0895881652832;"[5.7008772]";"[(703, 401)]";"[0]"
341;0.0986940860748;"[6.6708322]";"[(703, 402)]";"[0]"
342;0.0973489284515;"[6.6708322]";"[(454, 391)]";"[0]"
343;0.109582901001;"[5.7008772]";"[(453, 395)]";"[0]"
344;0.113869905472;"[6.041523]";"[(705, 413)]";"[0]"
345;0.112965106964;"[5.7008772]";"[(454, 403)]";"[0]"
346;0.117917060852;"[6.041523, 6.6708322]";"[(707, 421), (457, 408)]";"[0, 0]"
347;0.10174703598;"[6.6708322]";"[(458, 411)]";"[0]"
348;0.0976459980011;"[5.7008772]";"[(707, 429)]";"[0]"
349;0.119704961777;"[7.1063352]";"[(712, 431)]";"[0]"
350;0.113007068634;"[5.7008772]";"[(711, 435)]";"[0]"
351;0.0968508720398;"[]";"[]";"[]"
352;0.104002952576;"[6.3639612]";"[(711, 441)]";"[0]"
353;0.0978708267212;"[5.7008772]";"[(710, 449)]";"[0]"
354;0.110649824142;"[]";"[]";"[]"
355;0.115354061127;"[5.7008772]";"[(461, 441)]";"[0]"
356;0.111392021179;"[5.7008772]";"[(713, 456)]";"[0]"
357;0.113046884537;"[6.6708322]";"[(714, 459)]";"[0]"
358;0.11518907547;"[6.041523, 6.6708322]";"[(713, 461), (464, 448)]";"[0, 0]"
359;0.111708879471;"[6.6708322, 6.3639612]";"[(711, 466), (463, 452)]";"[0, 0]"
360;0.119530200958;"[6.6708322, 5.7008772]";"[(710, 471), (461, 456)]";"[0, 0]"
361;0.124711990356;"[5.7008772]";"[(459, 460)]";"[0]"
362;0.0963940620422;"[6.041523, 5.7008772]";"[(709, 481), (458, 465)]";"[0, 0]"
363;0.118559837341;"[6.6708322]";"[(710, 483)]";"[0]"
364;0.125427961349;"[6.6708322]";"[(707, 484)]";"[0]"
365;0.108022928238;"[6.6708322]";"[(457, 470)]";"[0]"
366;0.100215911865;"[6.6708322]";"[(705, 486)]";"[0]"
367;0.100673913956;"[]";"[]";"[]"
368;0.109637022018;"[6.041523, 6.6708322]";"[(707, 491), (458, 475)]";"[0, 0]"
369;0.116003990173;"[]";"[]";"[]"
370;0.107380151749;"[6.6708322]";"[(706, 497)]";"[0]"
371;0.0976099967957;"[]";"[]";"[]"
372;0.123322963715;"[6.6708322]";"[(706, 506)]";"[0]"
373;0.111621141434;"[5.7008772]";"[(707, 513)]";"[0]"
374;0.114472150803;"[6.9641943]";"[(707, 518)]";"[0]"
375;0.129854917526;"[6.5192022]";"[(457, 512)]";"[0]"
376;0.109102964401;"[6.5192022, 5.7008772]";"[(705, 532), (455, 517)]";"[0, 0]"
377;0.0939838886261;"[5.7008772]";"[(455, 522)]";"[0]"
378;0.0983119010925;"[6.5192022]";"[(707, 542)]";"[0]"
379;0.117522001266;"[5.7008772, 6.6708322]";"[(706, 549), (454, 533)]";"[0, 0]"
380;0.101377010345;"[5.7008772]";"[(707, 553)]";"[0]"
381;0.104415178299;"[5.7008772]";"[(459, 542)]";"[0]"
382;0.112085819244;"[6.041523]";"[(709, 561)]";"[0]"
383;0.103053808212;"[5.7008772]";"[(707, 565)]";"[0]"
384;0.112161874771;"[]";"[]";"[]"
385;0.109652996063;"[6.3639612]";"[(706, 568)]";"[0]"
