frameno;frametime;red_count;green_count;red_pos;green_pos
1575;0.113436222076;1;2;"[[1863.5, 616.5]]";"[[1556.5, 390.5], [1298.5, 381.5]]"
1576;0.111106872559;0;1;"[]";"[[1576.5, 396.5]]"
1577;0.115498065948;1;2;"[[1901.5, 640.5]]";"[[1590.5, 393.5], [1327.5, 382.5]]"
1578;0.115039110184;0;2;"[]";"[[1597.5, 391.5], [1335.5, 380.5]]"
1579;0.112298965454;0;1;"[]";"[[1597.5, 385.5]]"
1580;0.108385801315;0;1;"[]";"[[1600.5, 383.5]]"
1581;0.104593992233;0;1;"[]";"[[1605.5, 380.5]]"
1582;0.11164188385;0;1;"[]";"[[1610.5, 375.5]]"
1583;0.114012956619;0;1;"[]";"[[1618.5, 374.5]]"
1584;0.090222120285;0;1;"[]";"[[1625.5, 373.5]]"
1585;0.11871099472;0;1;"[]";"[[1640.5, 364.5]]"
1586;0.10592508316;0;1;"[]";"[[1663.5, 361.5]]"
1587;0.0930020809174;0;1;"[]";"[[1681.5, 361.5]]"
1588;0.11199593544;0;2;"[]";"[[1692.5, 358.5], [1417.5, 353.5]]"
1589;0.11092209816;0;2;"[]";"[[1705.5, 359.5], [1430.5, 354.5]]"
1590;0.109951972961;0;2;"[]";"[[1725.5, 361.5], [1446.5, 357.5]]"
1591;0.11795091629;0;0;"[]";"[]"
1592;0.0903630256653;0;2;"[]";"[[1759.5, 359.5], [1477.5, 357.5]]"
1593;0.111573934555;0;1;"[]";"[[1772.5, 358.5]]"
1594;0.109000205994;0;1;"[]";"[[1784.5, 355.5]]"
1595;0.0900630950928;0;1;"[]";"[[1800.5, 356.5]]"
1596;0.0885310173035;0;1;"[]";"[[1814.5, 353.5]]"
1597;0.114951848984;0;1;"[]";"[[1830.5, 351.5]]"
1598;0.111111164093;0;1;"[]";"[[1845.5, 351.5]]"
1599;0.115245103836;0;1;"[]";"[[1851.5, 358.5]]"
1600;0.114686012268;0;2;"[]";"[[1854.5, 361.5], [1555.5, 361.5]]"
1601;0.122137069702;0;1;"[]";"[[1553.5, 362.5]]"
1602;0.115094900131;0;2;"[]";"[[1840.5, 362.5], [1544.5, 363.5]]"
1603;0.112278938293;0;2;"[]";"[[1823.5, 362.5], [1530.5, 363.5]]"
1604;0.103739023209;1;2;"[[1663.5, 608.5]]";"[[1814.5, 363.5], [1522.5, 364.5]]"
1605;0.10645699501;0;2;"[]";"[[1813.5, 361.5], [1522.5, 364.5]]"
1606;0.11626791954;0;2;"[]";"[[1812.5, 359.5], [1521.5, 362.5]]"
1607;0.116024017334;0;2;"[]";"[[1804.5, 356.5], [1514.5, 358.5]]"
1608;0.114595890045;0;2;"[]";"[[1791.5, 352.5], [1503.5, 356.5]]"
1609;0.110955953598;0;2;"[]";"[[1779.5, 354.5], [1491.5, 356.5]]"
1610;0.104586839676;0;1;"[]";"[[1761.5, 356.5]]"
1611;0.114640951157;0;2;"[]";"[[1739.5, 355.5], [1458.5, 357.5]]"
1612;0.10990691185;1;2;"[[585.5, 572.5]]";"[[1717.5, 356.5], [1440.5, 357.5]]"
1613;0.113210916519;0;2;"[]";"[[1687.5, 347.5], [1413.5, 349.5]]"
1614;0.115576982498;0;1;"[]";"[[1655.5, 338.5]]"
1615;0.111335039139;0;1;"[]";"[[1623.5, 337.5]]"
1616;0.11952996254;0;1;"[]";"[[1596.5, 340.5]]"
1617;0.110898017883;0;1;"[]";"[[1576.5, 342.5]]"
1618;0.111795902252;0;1;"[]";"[[1550.5, 341.5]]"
1619;0.111220836639;1;1;"[[1836.5, 544.5]]";"[[1519.5, 338.5]]"
1620;0.118217945099;0;1;"[]";"[[1493.5, 337.5]]"
1621;0.0945971012115;1;1;"[[1763.5, 558.5]]";"[[1455.5, 338.5]]"
1622;0.110121965408;0;1;"[]";"[[1408.5, 331.5]]"
1623;0.110695123672;0;1;"[]";"[[1368.5, 329.5]]"
1624;0.122364997864;0;1;"[]";"[[1332.5, 325.5]]"
1625;0.115783929825;0;1;"[]";"[[1301.5, 319.5]]"
1626;0.116717100143;0;1;"[]";"[[1279.5, 318.5]]"
1627;0.0911400318146;0;1;"[]";"[[1260.5, 323.5]]"
1628;0.101753950119;0;1;"[]";"[[1239.5, 321.5]]"
1629;0.114701986313;0;1;"[]";"[[1220.5, 319.5]]"
1630;0.115207910538;1;1;"[[1469.5, 516.5]]";"[[1201.5, 321.5]]"
1631;0.108684062958;0;1;"[]";"[[1181.5, 322.5]]"
1632;0.088681936264;0;1;"[]";"[[1163.5, 323.5]]"
1633;0.103003978729;0;1;"[]";"[[1144.5, 319.5]]"
1634;0.104264974594;1;1;"[[365.5, 576.5]]";"[[1130.5, 319.5]]"
1635;0.0961089134216;1;1;"[[385.5, 580.5]]";"[[1112.5, 330.5]]"
1636;0.0886569023132;0;1;"[]";"[[1091.5, 331.5]]"
1637;0.0903618335724;1;1;"[[1333.5, 527.5]]";"[[1078.5, 330.5]]"
1638;0.0995950698853;0;1;"[]";"[[1069.5, 330.5]]"
1639;0.10470199585;1;1;"[[1316.5, 526.5]]";"[[1061.5, 330.5]]"
1640;0.11138010025;0;1;"[]";"[[1049.5, 332.5]]"
1641;0.115092039108;1;1;"[[1287.5, 544.5]]";"[[1035.5, 331.5]]"
1642;0.105666875839;0;1;"[]";"[[1024.5, 325.5]]"
1643;0.092716217041;1;1;"[[1259.5, 528.5]]";"[[1018.5, 325.5]]"
1644;0.107007026672;0;1;"[]";"[[1011.5, 335.5]]"
1645;0.0914359092712;0;2;"[]";"[[997.5, 338.5], [761.5, 323.5]]"
1646;0.117843866348;1;1;"[[389.5, 561.5]]";"[[990.5, 337.5]]"
1647;0.123815059662;0;1;"[]";"[[981.5, 339.5]]"
1648;0.0915410518646;1;1;"[[1221.5, 545.5]]";"[[974.5, 345.5]]"
1649;0.113950014114;1;1;"[[1213.5, 551.5]]";"[[966.5, 351.5]]"
1650;0.111340999603;0;1;"[]";"[[946.5, 352.5]]"
1651;0.109766960144;1;1;"[[422.5, 577.5]]";"[[922.5, 352.5]]"
1652;0.0953989028931;0;1;"[]";"[[897.5, 358.5]]"
1653;0.0883688926697;0;1;"[]";"[[873.5, 365.5]]"
1654;0.11434006691;0;2;"[]";"[[844.5, 371.5], [600.5, 353.5]]"
1655;0.114144086838;0;0;"[]";"[]"
1656;0.10555100441;0;2;"[]";"[[533.5, 345.5], [781.5, 362.5]]"
1657;0.113184928894;0;2;"[]";"[[745.5, 351.5], [495.5, 333.5]]"
1658;0.135914802551;0;2;"[]";"[[714.5, 340.5], [461.5, 320.5]]"
1659;0.113390922546;0;1;"[]";"[[689.5, 335.5]]"
1660;0.110890865326;1;2;"[[415.5, 563.5]]";"[[671.5, 333.5], [415.5, 313.5]]"
1661;0.108404159546;0;2;"[]";"[[658.5, 336.5], [399.5, 315.5]]"
1662;0.117149114609;0;2;"[]";"[[648.5, 339.5], [388.5, 318.5]]"
1663;0.0907008647919;1;2;"[[415.5, 568.5]]";"[[640.5, 340.5], [380.5, 319.5]]"
1664;0.11146402359;0;2;"[]";"[[631.5, 336.5], [371.5, 315.5]]"
1665;0.115511894226;0;2;"[]";"[[622.5, 332.5], [360.5, 312.5]]"
1666;0.107946872711;0;2;"[]";"[[617.5, 329.5], [355.5, 309.5]]"
1667;0.0983810424805;0;1;"[]";"[[610.5, 326.5]]"
1668;0.111294031143;0;2;"[]";"[[604.5, 326.5], [340.5, 304.5]]"
1669;0.109083890915;1;2;"[[851.5, 546.5]]";"[[599.5, 326.5], [335.5, 303.5]]"
1670;0.107616186142;0;2;"[]";"[[592.5, 325.5], [326.5, 302.5]]"
1671;0.112946987152;0;2;"[]";"[[321.5, 303.5], [586.5, 324.5]]"
1672;0.0956208705902;0;2;"[]";"[[581.5, 325.5], [314.5, 303.5]]"
1673;0.11096906662;1;2;"[[826.5, 544.5]]";"[[570.5, 323.5], [302.5, 300.5]]"
1674;0.110948085785;0;2;"[]";"[[290.5, 298.5], [560.5, 321.5]]"
1675;0.0923211574554;0;2;"[]";"[[552.5, 322.5], [281.5, 298.5]]"
1676;0.111405134201;0;2;"[]";"[[543.5, 317.5], [272.5, 293.5]]"
1677;0.0906338691711;0;2;"[]";"[[533.5, 313.5], [260.5, 288.5]]"
1678;0.106128931046;0;2;"[]";"[[518.5, 311.5], [242.5, 285.5]]"
1679;0.114727020264;1;2;"[[762.5, 518.5]]";"[[499.5, 307.5], [219.5, 281.5]]"
1680;0.114807128906;0;2;"[]";"[[475.5, 302.5], [193.5, 274.5]]"
1681;0.109942913055;0;2;"[]";"[[455.5, 300.5], [168.5, 271.5]]"
1682;0.0978121757507;0;2;"[]";"[[441.5, 300.5], [150.5, 272.5]]"
1683;0.118978023529;0;1;"[]";"[[138.5, 274.5]]"
1684;0.117751121521;0;2;"[]";"[[421.5, 306.5], [129.5, 278.5]]"
1685;0.117001056671;0;2;"[]";"[[415.5, 308.5], [121.5, 281.5]]"
1686;0.11649107933;1;2;"[[675.5, 533.5]]";"[[408.5, 308.5], [113.5, 280.5]]"
1687;0.106093168259;0;2;"[]";"[[405.5, 308.5], [109.5, 281.5]]"
1688;0.117090940475;1;2;"[[663.5, 525.5]]";"[[401.5, 308.5], [105.5, 281.5]]"
1689;0.110105037689;0;2;"[]";"[[397.5, 307.5], [100.5, 280.5]]"
1690;0.109660863876;0;2;"[]";"[[92.5, 277.5], [390.5, 304.5]]"
1691;0.102952003479;0;2;"[]";"[[383.5, 300.5], [82.5, 273.5]]"
1692;0.112679958344;0;2;"[]";"[[378.5, 299.5], [77.5, 273.5]]"
1693;0.116750001907;0;2;"[]";"[[74.5, 273.5], [375.5, 300.5]]"
1694;0.113315105438;0;2;"[]";"[[372.5, 298.5], [71.5, 272.5]]"
1695;0.114563941956;0;2;"[]";"[[365.5, 297.5], [61.5, 271.5]]"
1696;0.0925600528717;0;2;"[]";"[[336.5, 301.5], [26.5, 276.5]]"
1697;0.107160806656;0;2;"[]";"[[17.5, 281.5], [327.5, 307.5]]"
1698;0.0969040393829;0;1;"[]";"[[317.5, 312.5]]"
1699;0.109440088272;0;1;"[]";"[[306.5, 314.5]]"
1700;0.121785879135;0;1;"[]";"[[303.5, 312.5]]"
1701;0.117718935013;0;1;"[]";"[[307.5, 311.5]]"
1702;0.118803024292;0;1;"[]";"[[312.5, 308.5]]"
1703;0.103955030441;0;1;"[]";"[[5.5, 281.5]]"
1704;0.111897230148;0;2;"[]";"[[15.5, 278.5], [326.5, 305.5]]"
1705;0.100089073181;0;2;"[]";"[[18.5, 275.5], [329.5, 301.5]]"
1706;0.114534854889;0;2;"[]";"[[329.5, 299.5], [18.5, 273.5]]"
1707;0.0905599594116;0;1;"[]";"[[20.5, 273.5]]"
1708;0.108880996704;0;2;"[]";"[[25.5, 275.5], [334.5, 301.5]]"
1709;0.112018823624;0;1;"[]";"[[27.5, 275.5]]"
1710;0.0921969413757;0;2;"[]";"[[338.5, 302.5], [29.5, 276.5]]"
1711;0.110625982285;0;2;"[]";"[[37.5, 276.5], [344.5, 302.5]]"
1712;0.110291957855;0;2;"[]";"[[51.5, 280.5], [356.5, 305.5]]"
1713;0.115623950958;0;2;"[]";"[[369.5, 309.5], [68.5, 285.5]]"
1714;0.108374834061;0;2;"[]";"[[90.5, 289.5], [387.5, 312.5]]"
1715;0.11869096756;0;2;"[]";"[[115.5, 293.5], [409.5, 315.5]]"
1716;0.117070913315;0;2;"[]";"[[141.5, 295.5], [430.5, 317.5]]"
1717;0.115456104279;0;2;"[]";"[[453.5, 317.5], [167.5, 297.5]]"
1718;0.123140096664;0;2;"[]";"[[472.5, 314.5], [190.5, 295.5]]"
1719;0.0893828868866;0;2;"[]";"[[491.5, 311.5], [211.5, 293.5]]"
1720;0.113957881927;0;1;"[]";"[[509.5, 308.5]]"
1721;0.105247020721;0;2;"[]";"[[525.5, 305.5], [250.5, 289.5]]"
1722;0.0889418125153;0;2;"[]";"[[538.5, 299.5], [265.5, 284.5]]"
1723;0.110899925232;0;1;"[]";"[[550.5, 291.5]]"
1724;0.114295005798;0;2;"[]";"[[559.5, 284.5], [289.5, 272.5]]"
1725;0.0894751548767;0;2;"[]";"[[566.5, 275.5], [296.5, 263.5]]"
1726;0.120583057404;0;1;"[]";"[[571.5, 272.5]]"
1727;0.110332012177;0;2;"[]";"[[578.5, 265.5], [310.5, 253.5]]"
1728;0.11692404747;0;2;"[]";"[[585.5, 260.5], [318.5, 249.5]]"
1729;0.111992835999;0;1;"[]";"[[594.5, 260.5]]"
1730;0.0909600257874;0;1;"[]";"[[608.5, 260.5]]"
1731;0.113066911697;0;2;"[]";"[[625.5, 265.5], [362.5, 257.5]]"
1732;0.0918488502502;0;1;"[]";"[[642.5, 272.5]]"
1733;0.112142086029;0;1;"[]";"[[658.5, 273.5]]"
1734;0.0895450115204;0;2;"[]";"[[676.5, 270.5], [419.5, 263.5]]"
1735;0.116814136505;0;2;"[]";"[[697.5, 271.5], [442.5, 265.5]]"
1736;0.0905129909515;0;1;"[]";"[[715.5, 275.5]]"
1737;0.106729984283;0;1;"[]";"[[728.5, 277.5]]"
1738;0.102130889893;0;2;"[]";"[[735.5, 279.5], [483.5, 272.5]]"
1739;0.11362695694;0;1;"[]";"[[739.5, 283.5]]"
1740;0.08904504776;0;0;"[]";"[]"
1741;0.105916023254;0;1;"[]";"[[748.5, 282.5]]"
1742;0.115618944168;0;1;"[]";"[[751.5, 281.5]]"
1743;0.0950138568878;0;1;"[]";"[[755.5, 283.5]]"
1744;0.0928018093109;0;1;"[]";"[[758.5, 281.5]]"
1745;0.113181114197;0;2;"[]";"[[760.5, 277.5], [509.5, 265.5]]"
1746;0.0925760269165;0;2;"[]";"[[763.5, 278.5], [512.5, 264.5]]"
1747;0.105062007904;0;1;"[]";"[[765.5, 278.5]]"
1748;0.112776994705;0;1;"[]";"[[765.5, 276.5]]"
1749;0.0903041362762;0;1;"[]";"[[764.5, 273.5]]"
1750;0.114983081818;0;2;"[]";"[[760.5, 274.5], [509.5, 258.5]]"
1751;0.114981889725;0;2;"[]";"[[757.5, 276.5], [507.5, 261.5]]"
1752;0.118187904358;0;1;"[]";"[[758.5, 279.5]]"
1753;0.119767189026;0;1;"[]";"[[758.5, 283.5]]"
1754;0.0902271270752;0;2;"[]";"[[759.5, 283.5], [509.5, 270.5]]"
1755;0.10906791687;0;1;"[]";"[[760.5, 282.5]]"
1756;0.114924907684;0;2;"[]";"[[761.5, 283.5], [510.5, 272.5]]"
1757;0.104470968246;0;1;"[]";"[[761.5, 285.5]]"
1758;0.0899109840393;0;1;"[]";"[[753.5, 287.5]]"
1759;0.106487035751;0;2;"[]";"[[750.5, 289.5], [498.5, 276.5]]"
1760;0.102496147156;0;2;"[]";"[[746.5, 288.5], [496.5, 275.5]]"
1761;0.119307041168;0;1;"[]";"[[745.5, 288.5]]"
1762;0.0924201011658;0;1;"[]";"[[746.5, 289.5]]"
1763;0.115208148956;0;1;"[]";"[[745.5, 289.5]]"
1764;0.114103794098;0;2;"[]";"[[493.5, 277.5], [744.5, 291.5]]"
1765;0.111481904984;0;2;"[]";"[[746.5, 293.5], [494.5, 280.5]]"
1766;0.090635061264;1;2;"[[995.5, 501.5]]";"[[745.5, 292.5], [495.5, 279.5]]"
1767;0.105086088181;0;2;"[]";"[[744.5, 293.5], [492.5, 280.5]]"
1768;0.11289691925;0;1;"[]";"[[743.5, 293.5]]"
1769;0.106781005859;0;2;"[]";"[[742.5, 292.5], [491.5, 279.5]]"
1770;0.110910177231;0;1;"[]";"[[742.5, 291.5]]"
1771;0.0978100299835;0;0;"[]";"[]"
1772;0.105234861374;0;0;"[]";"[]"
1773;0.118299007416;0;1;"[]";"[[744.5, 295.5]]"
1774;0.111030101776;0;2;"[]";"[[744.5, 295.5], [493.5, 282.5]]"
1775;0.112364053726;0;2;"[]";"[[748.5, 295.5], [498.5, 282.5]]"
1776;0.103662967682;0;1;"[]";"[[752.5, 293.5]]"
1777;0.124264955521;0;2;"[]";"[[753.5, 293.5], [502.5, 281.5]]"
1778;0.119470834732;1;2;"[[669.5, 518.5]]";"[[751.5, 294.5], [501.5, 281.5]]"
1779;0.0895979404449;0;2;"[]";"[[749.5, 296.5], [498.5, 283.5]]"
1780;0.117683172226;0;1;"[]";"[[744.5, 298.5]]"
1781;0.104342222214;0;2;"[]";"[[743.5, 299.5], [492.5, 285.5]]"
1782;0.122811079025;0;2;"[]";"[[494.5, 285.5], [745.5, 297.5]]"
1783;0.0940408706665;0;2;"[]";"[[748.5, 294.5], [497.5, 282.5]]"
1784;0.133358001709;0;2;"[]";"[[747.5, 293.5], [496.5, 280.5]]"
1785;0.12709903717;0;1;"[]";"[[746.5, 289.5]]"
1786;0.0925629138947;0;1;"[]";"[[494.5, 274.5]]"
1787;0.119933843613;1;1;"[[76.5, 557.5]]";"[[743.5, 286.5]]"
1788;0.114019155502;0;1;"[]";"[[742.5, 285.5]]"
1789;0.112511873245;0;1;"[]";"[[743.5, 285.5]]"
1790;0.109840869904;0;1;"[]";"[[744.5, 285.5]]"
1791;0.108138084412;0;1;"[]";"[[745.5, 285.5]]"
1792;0.108189821243;0;2;"[]";"[[747.5, 287.5], [496.5, 273.5]]"
1793;0.114209890366;0;2;"[]";"[[752.5, 286.5], [500.5, 274.5]]"
1794;0.114547967911;0;1;"[]";"[[756.5, 285.5]]"
1795;0.115118026733;0;0;"[]";"[]"
1796;0.114856958389;0;1;"[]";"[[759.5, 284.5]]"
1797;0.115005016327;0;1;"[]";"[[759.5, 285.5]]"
1798;0.112061023712;0;1;"[]";"[[759.5, 285.5]]"
1799;0.0910749435425;0;2;"[]";"[[759.5, 281.5], [508.5, 272.5]]"
1800;0.112537145615;0;1;"[]";"[[759.5, 281.5]]"
1801;0.120671987534;0;2;"[]";"[[757.5, 283.5], [508.5, 273.5]]"
1802;0.0918807983398;0;2;"[]";"[[759.5, 285.5], [508.5, 276.5]]"
1803;0.115532875061;0;1;"[]";"[[760.5, 284.5]]"
1804;0.115828037262;1;2;"[[500.5, 530.5]]";"[[761.5, 283.5], [510.5, 273.5]]"
1805;0.115097045898;0;1;"[]";"[[761.5, 283.5]]"
1806;0.114398956299;0;2;"[]";"[[762.5, 285.5], [512.5, 274.5]]"
1807;0.115228891373;0;1;"[]";"[[772.5, 293.5]]"
1808;0.138293027878;1;1;"[[1024.5, 501.5]]";"[[777.5, 295.5]]"
1809;0.122459173203;0;2;"[]";"[[775.5, 289.5], [526.5, 280.5]]"
