frameno;frametime;recpoint;cir_pos;color
4649;0.0113379955292;"[44, 146, 794, 386]";"[(345, 247)]";"[0]"
4650;0.0149641036987;"[45, 146, 795, 386]";"[(349, 245)]";"[0]"
4651;0.0226440429688;"[45, 145, 795, 385]";"[(552, 279), (353, 247)]";"[0, 0]"
4652;0.0144708156586;"[45, 145, 795, 385]";"[(557, 279), (359, 247)]";"[0, 0]"
4653;0.0220470428467;"[46, 146, 796, 386]";"[(361, 246), (560, 278)]";"[0, 0]"
4654;0.0219349861145;"[46, 146, 796, 386]";"[(360, 244), (558, 276)]";"[0, 0]"
4655;0.0213918685913;"[46, 146, 796, 386]";"[(560, 276), (363, 243)]";"[0, 0]"
4656;0.0221619606018;"[46, 147, 796, 387]";"[(563, 274), (366, 243)]";"[0, 0]"
4657;0.02201795578;"[46, 147, 796, 387]";"[(363, 244), (561, 276)]";"[0, 0]"
4658;0.0218789577484;"[46, 148, 796, 388]";"[(562, 279), (363, 247)]";"[0, 0]"
4659;0.0189878940582;"[46, 148, 796, 388]";"[(566, 279)]";"[0]"
4660;0.0227310657501;"[46, 148, 796, 388]";"[(567, 279), (368, 247)]";"[0, 0]"
4661;0.0132949352264;"[46, 149, 796, 389]";"[(566, 279)]";"[0]"
4662;0.0583209991455;"[46, 149, 796, 389]";"[(566, 279)]";"[0]"
4663;0.0153729915619;"[46, 149, 796, 389]";"[(565, 281), (368, 250)]";"[0, 0]"
4664;0.0197501182556;"[45, 150, 795, 390]";"[(562, 282), (365, 251)]";"[0, 0]"
4665;0.0196750164032;"[45, 149, 795, 389]";"[(565, 282), (367, 252)]";"[0, 0]"
4666;0.0172400474548;"[44, 149, 794, 389]";"[(566, 284)]";"[0]"
4667;0.0200619697571;"[45, 149, 795, 389]";"[(569, 284), (371, 255)]";"[0, 0]"
4668;0.0136878490448;"[46, 148, 796, 388]";"[(566, 285), (369, 255)]";"[0, 0]"
4669;0.016284942627;"[47, 148, 797, 388]";"[(563, 287), (366, 257)]";"[0, 0]"
4670;0.0124359130859;"[48, 147, 798, 387]";"[(363, 257), (561, 287)]";"[0, 0]"
4671;0.0177791118622;"[47, 147, 797, 387]";"[(559, 285), (361, 255)]";"[0, 0]"
4672;0.0203318595886;"[46, 147, 796, 387]";"[(559, 285), (360, 255)]";"[0, 0]"
4673;0.0185961723328;"[46, 148, 796, 388]";"[(560, 284), (362, 255)]";"[0, 0]"
4674;0.0179619789124;"[47, 148, 797, 388]";"[(566, 283)]";"[0]"
4675;0.0200068950653;"[47, 149, 797, 389]";"[(572, 283), (374, 255)]";"[0, 0]"
4676;0.0194759368896;"[46, 149, 796, 389]";"[(570, 283), (372, 255)]";"[0, 0]"
4677;0.0184600353241;"[46, 149, 796, 389]";"[(567, 283)]";"[0]"
4678;0.0213301181793;"[47, 149, 797, 389]";"[(366, 253), (563, 283)]";"[0, 0]"
4679;0.0149970054626;"[48, 148, 798, 388]";"[(367, 258), (564, 285)]";"[0, 0]"
4680;0.0192790031433;"[48, 148, 798, 388]";"[(567, 287), (369, 259)]";"[0, 0]"
4681;0.0188999176025;"[49, 148, 799, 388]";"[(368, 259)]";"[0]"
4682;0.0689170360565;"[50, 147, 800, 387]";"[(368, 259)]";"[0]"
4683;0.0140800476074;"[50, 146, 800, 386]";"[(565, 288)]";"[0]"
4684;0.0201590061188;"[50, 146, 800, 386]";"[(568, 287), (371, 258)]";"[0, 0]"
4685;0.018187046051;"[50, 146, 800, 386]";"[(570, 286), (373, 258)]";"[0, 0]"
4686;0.0196399688721;"[50, 147, 800, 387]";"[(573, 286)]";"[0]"
4687;0.0222411155701;"[50, 148, 800, 388]";"[(575, 287), (379, 260)]";"[0, 0]"
4688;0.0125060081482;"[48, 149, 798, 389]";"[(584, 285)]";"[0]"
4689;0.0149538516998;"[47, 150, 797, 390]";"[(598, 283), (403, 258)]";"[0, 0]"
4690;0.0148561000824;"[47, 151, 797, 391]";"[(606, 283)]";"[0]"
4691;0.0114350318909;"[48, 151, 798, 391]";"[(407, 258)]";"[0]"
4692;0.0166571140289;"[50, 151, 800, 391]";"[(588, 284), (393, 256)]";"[0, 0]"
4693;0.0178399085999;"[50, 151, 800, 391]";"[(377, 259)]";"[0]"
4694;0.0187940597534;"[50, 152, 800, 392]";"[(567, 291)]";"[0]"
4695;0.0225629806519;"[50, 152, 800, 392]";"[(562, 295)]";"[0]"
4696;0.0225350856781;"[50, 153, 800, 393]";"[(564, 296), (367, 270)]";"[0, 0]"
4697;0.021115064621;"[51, 154, 801, 394]";"[(375, 268)]";"[0]"
4698;0.0192470550537;"[51, 153, 801, 393]";"[(578, 295), (382, 271)]";"[0, 0]"
4699;0.021213054657;"[52, 152, 802, 392]";"[(579, 297), (383, 273)]";"[0, 0]"
4700;0.0147869586945;"[52, 151, 802, 391]";"[(580, 298), (383, 273)]";"[0, 0]"
4701;0.0104911327362;"[51, 152, 801, 392]";"[(593, 303)]";"[0]"
4702;0.0160319805145;"[51, 151, 801, 391]";"[(620, 308), (429, 285)]";"[0, 0]"
4703;0.0194790363312;"[51, 152, 801, 392]";"[(456, 291), (646, 312)]";"[0, 0]"
4704;0.0170409679413;"[50, 153, 800, 393]";"[(664, 310)]";"[0]"
4705;0.0919651985168;"[50, 155, 800, 395]";"[(664, 310)]";"[0]"
4706;0.0628969669342;"[50, 156, 800, 396]";"[(664, 310)]";"[0]"
4707;0.012501001358;"[50, 157, 800, 397]";"[(648, 309)]";"[0]"
4708;0.0102059841156;"[50, 157, 800, 397]";"[(440, 283)]";"[0]"
4709;0.0143179893494;"[50, 157, 800, 397]";"[(622, 303), (429, 279)]";"[0, 0]"
4710;0.0162990093231;"[50, 157, 800, 397]";"[(609, 306), (415, 282)]";"[0, 0]"
4711;0.0184831619263;"[50, 158, 800, 398]";"[(599, 310)]";"[0]"
4712;0.0148270130157;"[50, 160, 800, 400]";"[(599, 315), (404, 291)]";"[0, 0]"
4713;0.0155248641968;"[49, 162, 799, 402]";"[(606, 317), (412, 293)]";"[0, 0]"
4714;0.018138885498;"[48, 163, 798, 403]";"[(614, 316), (422, 292)]";"[0, 0]"
4715;0.0178320407867;"[48, 163, 798, 403]";"[(617, 313), (424, 287)]";"[0, 0]"
4716;0.014132976532;"[48, 162, 798, 402]";"[(606, 312), (412, 283)]";"[0, 0]"
4717;0.0119068622589;"[48, 162, 798, 402]";"[(592, 315), (397, 287)]";"[0, 0]"
4718;0.0191509723663;"[48, 162, 798, 402]";"[(389, 293), (585, 320)]";"[0, 0]"
4719;0.0222759246826;"[49, 162, 799, 402]";"[(578, 322), (384, 294)]";"[0, 0]"
4720;0.0231847763062;"[50, 162, 800, 402]";"[(378, 295), (575, 321)]";"[0, 0]"
4721;0.0145230293274;"[50, 162, 800, 402]";"[(572, 325), (376, 296)]";"[0, 0]"
4722;0.0117831230164;"[50, 162, 800, 402]";"[(573, 322), (378, 293)]";"[0, 0]"
4723;0.0108752250671;"[50, 161, 800, 401]";"[(574, 319), (379, 289)]";"[0, 0]"
4724;0.0167510509491;"[50, 162, 800, 402]";"[(570, 320), (374, 292)]";"[0, 0]"
4725;0.0125939846039;"[50, 162, 800, 402]";"[(570, 323), (374, 294)]";"[0, 0]"
4726;0.0162379741669;"[51, 162, 801, 402]";"[(580, 323)]";"[0]"
4727;0.0187361240387;"[51, 160, 801, 400]";"[(596, 325)]";"[0]"
4728;0.0193560123444;"[50, 158, 800, 398]";"[(607, 325)]";"[0]"
4729;0.0235080718994;"[50, 155, 800, 395]";"[(611, 323), (416, 295)]";"[0, 0]"
4730;0.0199840068817;"[50, 152, 800, 392]";"[(613, 322)]";"[0]"
4731;0.0150129795074;"[51, 151, 801, 391]";"[(617, 325), (423, 298)]";"[0, 0]"
4732;0.011559009552;"[51, 151, 801, 391]";"[(431, 297), (623, 324)]";"[0, 0]"
4733;0.0147960186005;"[51, 152, 801, 392]";"[(437, 300), (629, 327)]";"[0, 0]"
4734;0.0170979499817;"[51, 153, 801, 393]";"[(433, 294)]";"[0]"
4735;0.0210728645325;"[51, 154, 801, 394]";"[(421, 277), (614, 307)]";"[0, 0]"
4736;0.0200929641724;"[51, 156, 801, 396]";"[(415, 265), (608, 293)]";"[0, 0]"
4737;0.0196290016174;"[51, 158, 801, 398]";"[(421, 268), (615, 295)]";"[0, 0]"
4738;0.018522977829;"[51, 159, 801, 399]";"[(433, 275), (626, 301)]";"[0, 0]"
4739;0.0518290996552;"[51, 160, 801, 400]";"[(866, 443)]";"[0]"
4740;0.0346348285675;"[347, 370, 800, 610]";"[(453, 285), (644, 309)]";"[0, 0]"
4741;0.049084186554;"[86, 0, 517, 264]";"[(642, 309)]";"[0]"
4742;0.0202071666718;"[121, 189, 798, 429]";"[(446, 288), (639, 312)]";"[0, 0]"
4743;0.0132999420166;"[120, 190, 797, 430]";"[(446, 293), (637, 317)]";"[0, 0]"
4744;0.0174729824066;"[121, 199, 798, 439]";"[(643, 321), (451, 297)]";"[0, 0]"
4745;0.012659072876;"[123, 196, 800, 436]";"[(624, 327), (431, 304)]";"[0, 0]"
4746;0.0162770748138;"[123, 189, 800, 429]";"[(630, 329), (440, 305)]";"[0, 0]"
4747;0.0193800926208;"[124, 189, 801, 429]";"[(641, 329), (450, 307)]";"[0, 0]"
4748;0.0133531093597;"[123, 188, 800, 428]";"[(651, 331), (460, 309)]";"[0, 0]"
4749;0.0969469547272;"[123, 187, 800, 427]";"[(651, 331), (460, 309)]";"[0, 0]"
4750;0.017285823822;"[123, 186, 800, 426]";"[(656, 329), (465, 308)]";"[0, 0]"
4751;0.0201098918915;"[123, 185, 800, 425]";"[(650, 329), (460, 307)]";"[0, 0]"
4752;0.0196239948273;"[123, 185, 800, 425]";"[(641, 325), (449, 303)]";"[0, 0]"
4753;0.014023065567;"[123, 184, 800, 424]";"[(633, 322), (440, 301)]";"[0, 0]"
4754;0.011029958725;"[123, 182, 800, 422]";"[(632, 321), (439, 300)]";"[0, 0]"
4755;0.00906205177307;"[123, 180, 800, 420]";"[(634, 323)]";"[0]"
4756;0.0134642124176;"[123, 178, 800, 418]";"[(636, 319), (442, 300)]";"[0, 0]"
4757;0.0100610256195;"[123, 177, 800, 417]";"[(634, 315)]";"[0]"
4758;0.0183730125427;"[123, 177, 800, 417]";"[(632, 312), (440, 291)]";"[0, 0]"
4759;0.0186388492584;"[123, 177, 800, 417]";"[(632, 307), (442, 287)]";"[0, 0]"
4760;0.0156140327454;"[123, 174, 800, 414]";"[(441, 286)]";"[0]"
4761;0.0197138786316;"[123, 172, 800, 412]";"[(438, 287), (630, 308)]";"[0, 0]"
4762;0.0174560546875;"[123, 171, 800, 411]";"[(626, 302), (432, 281)]";"[0, 0]"
4763;0.0188629627228;"[121, 169, 798, 409]";"[(627, 295), (434, 273)]";"[0, 0]"
4764;0.0197219848633;"[119, 167, 796, 407]";"[(436, 270), (629, 293)]";"[0, 0]"
4765;0.021253824234;"[119, 166, 796, 406]";"[(624, 287), (431, 264)]";"[0, 0]"
4766;0.0122089385986;"[120, 165, 797, 405]";"[(615, 283)]";"[0]"
4767;0.0200660228729;"[121, 163, 798, 403]";"[(612, 281), (416, 257)]";"[0, 0]"
4768;0.0140419006348;"[119, 162, 796, 402]";"[(614, 275), (420, 251)]";"[0, 0]"
4769;0.0490279197693;"[116, 162, 793, 402]";"[(92, 498)]";"[0]"
4770;0.0437059402466;"[46, 370, 593, 610]";"[(613, 271), (419, 247)]";"[0, 0]"
4771;0.0140500068665;"[297, 0, 731, 264]";"[(401, 241)]";"[0]"
4772;0.0141651630402;"[293, 0, 727, 264]";"[(384, 236)]";"[0]"
4773;0.0138449668884;"[290, 0, 724, 264]";"[(377, 245)]";"[0]"
4774;0.0139861106873;"[290, 0, 724, 264]";"[(363, 246)]";"[0]"
4775;0.0143840312958;"[290, 0, 724, 264]";"[(346, 244)]";"[0]"
4776;0.0135369300842;"[290, 0, 724, 264]";"[(340, 247)]";"[0]"
4777;0.012186050415;"[289, 0, 723, 264]";"[(339, 245)]";"[0]"
4778;0.0112960338593;"[288, 0, 722, 264]";"[(340, 240)]";"[0]"
4779;0.00759983062744;"[287, 0, 721, 264]";"[(337, 233)]";"[0]"
4780;0.00644493103027;"[286, 0, 720, 264]";"[(331, 228)]";"[0]"
4781;0.0113730430603;"[285, 0, 719, 264]";"[(327, 228)]";"[0]"
4782;0.0145900249481;"[285, 0, 719, 264]";"[(320, 225)]";"[0]"
4783;0.0175080299377;"[285, 0, 719, 264]";"[(313, 222), (516, 251)]";"[0, 0]"
4784;0.0134129524231;"[286, 0, 720, 264]";"[(312, 229)]";"[0]"
4785;0.0170278549194;"[287, 53, 721, 317]";"[(518, 273), (318, 246)]";"[0, 0]"
4786;0.0134270191193;"[286, 87, 720, 351]";"[(521, 285), (320, 258)]";"[0, 0]"
4787;0.0107450485229;"[284, 110, 718, 374]";"[(322, 259), (524, 287)]";"[0, 0]"
4788;0.0141110420227;"[283, 135, 717, 399]";"[(523, 287), (322, 260)]";"[0, 0]"
4789;0.0158739089966;"[282, 167, 716, 431]";"[(317, 261), (519, 288)]";"[0, 0]"
4790;0.0167510509491;"[281, 182, 715, 446]";"[(309, 260), (510, 290)]";"[0, 0]"
4791;0.0157151222229;"[279, 187, 713, 451]";"[(301, 263), (505, 292)]";"[0, 0]"
4792;0.0677170753479;"[277, 135, 711, 399]";"[(301, 263), (505, 292)]";"[0, 0]"
4793;0.00828886032104;"[276, 83, 710, 347]";"[(294, 271)]";"[0]"
4794;0.0118980407715;"[274, 31, 708, 295]";"[(281, 262)]";"[0]"
4795;0.0223579406738;"[274, 18, 708, 282]";"[(269, 254), (474, 286)]";"[0, 0]"
4796;0.0117270946503;"[0, 138, 445, 410]";"[(263, 246)]";"[0]"
4797;0.0149390697479;"[0, 143, 445, 415]";"[(258, 243)]";"[0]"
4798;0.0150718688965;"[0, 145, 445, 417]";"[(257, 243)]";"[0]"
4799;0.0150880813599;"[0, 142, 445, 414]";"[(262, 247)]";"[0]"
4800;0.014172077179;"[0, 137, 445, 409]";"[(274, 251)]";"[0]"
4801;0.0121350288391;"[0, 134, 445, 406]";"[(283, 252)]";"[0]"
4802;0.0128469467163;"[0, 134, 445, 406]";"[(283, 247)]";"[0]"
4803;0.00948691368103;"[0, 137, 445, 409]";"[(255, 235)]";"[0]"
4804;0.0119791030884;"[0, 153, 445, 425]";"[(251, 234)]";"[0]"
4805;0.0145590305328;"[0, 160, 445, 432]";"[(259, 239)]";"[0]"
4806;0.0126578807831;"[0, 158, 445, 430]";"[(263, 249)]";"[0]"
4807;0.0144290924072;"[0, 145, 445, 417]";"[(264, 251)]";"[0]"
4808;0.0343539714813;"[0, 152, 445, 424]";"[(473, 278)]";"[0]"
4809;0.019700050354;"[53, 163, 799, 403]";"[(476, 278), (269, 246)]";"[0, 0]"
4810;0.0204901695251;"[51, 156, 797, 396]";"[(265, 245), (472, 278)]";"[0, 0]"
4811;0.0182180404663;"[50, 155, 796, 395]";"[(259, 245), (467, 278)]";"[0, 0]"
4812;0.0182299613953;"[49, 153, 795, 393]";"[(251, 243), (461, 277)]";"[0, 0]"
4813;0.0186779499054;"[49, 151, 795, 391]";"[(455, 271)]";"[0]"
4814;0.0122299194336;"[50, 149, 796, 389]";"[(243, 229)]";"[0]"
4815;0.0198209285736;"[51, 147, 797, 387]";"[(245, 224), (455, 260)]";"[0, 0]"
4816;0.0141408443451;"[52, 144, 798, 384]";"[(251, 224), (459, 260)]";"[0, 0]"
4817;0.0180721282959;"[54, 142, 800, 382]";"[(253, 217), (462, 252)]";"[0, 0]"
4818;0.0229921340942;"[54, 142, 800, 382]";"[(464, 239), (254, 204)]";"[0, 0]"
4819;0.0243170261383;"[54, 143, 800, 383]";"[(263, 202), (472, 237)]";"[0, 0]"
4820;0.019660949707;"[54, 144, 800, 384]";"[(478, 248)]";"[0]"
4821;0.0225958824158;"[53, 145, 799, 385]";"[(478, 254), (271, 222)]";"[0, 0]"
4822;0.0188989639282;"[54, 147, 800, 387]";"[(265, 219), (472, 252)]";"[0, 0]"
4823;0.0200011730194;"[54, 149, 800, 389]";"[(468, 255), (260, 223)]";"[0, 0]"
4824;0.01606798172;"[54, 151, 800, 391]";"[(263, 233)]";"[0]"
4825;0.0189969539642;"[54, 150, 800, 390]";"[(274, 240)]";"[0]"
4826;0.0165619850159;"[54, 149, 800, 389]";"[(283, 243), (489, 273)]";"[0, 0]"
4827;0.0125761032104;"[54, 148, 800, 388]";"[(495, 273), (290, 243)]";"[0, 0]"
4828;0.0165281295776;"[55, 147, 801, 387]";"[(499, 270), (295, 241)]";"[0, 0]"
4829;0.0182440280914;"[55, 146, 801, 386]";"[(504, 269), (301, 240)]";"[0, 0]"
4830;0.0134620666504;"[55, 145, 801, 385]";"[(512, 266), (309, 238)]";"[0, 0]"
4831;0.0155940055847;"[55, 145, 801, 385]";"[(314, 236)]";"[0]"
4832;0.0149908065796;"[55, 144, 801, 384]";"[(519, 262), (316, 235)]";"[0, 0]"
4833;0.0235741138458;"[55, 144, 801, 384]";"[(521, 260), (316, 232)]";"[0, 0]"
4834;0.0222220420837;"[55, 144, 801, 384]";"[(319, 229), (521, 259)]";"[0, 0]"
4835;0.0218529701233;"[55, 144, 801, 384]";"[(523, 259), (321, 229)]";"[0, 0]"
4836;0.0229940414429;"[55, 144, 801, 384]";"[(319, 227), (523, 257)]";"[0, 0]"
4837;0.0238552093506;"[55, 143, 801, 383]";"[(518, 256), (316, 227)]";"[0, 0]"
4838;0.0217690467834;"[55, 142, 801, 382]";"[(315, 226)]";"[0]"
4839;0.0189030170441;"[55, 141, 801, 381]";"[(317, 222), (521, 252)]";"[0, 0]"
4840;0.0216879844666;"[55, 139, 801, 379]";"[(522, 251), (320, 219)]";"[0, 0]"
4841;0.0219619274139;"[56, 137, 802, 377]";"[(524, 248), (320, 219)]";"[0, 0]"
4842;0.023736000061;"[56, 136, 802, 376]";"[(529, 243), (328, 212)]";"[0, 0]"
4843;0.0180859565735;"[56, 135, 802, 375]";"[(344, 209)]";"[0]"
4844;0.0194199085236;"[56, 135, 802, 375]";"[(361, 209), (560, 238)]";"[0, 0]"
4845;0.0227861404419;"[56, 135, 802, 375]";"[(373, 210), (571, 239)]";"[0, 0]"
4846;0.0218439102173;"[56, 136, 802, 376]";"[(573, 241), (375, 214)]";"[0, 0]"
4847;0.0194869041443;"[56, 136, 802, 376]";"[(568, 243), (369, 217)]";"[0, 0]"
4848;0.0205109119415;"[56, 137, 802, 377]";"[(564, 248)]";"[0]"
4849;0.0227489471436;"[56, 137, 802, 377]";"[(562, 250), (363, 227)]";"[0, 0]"
4850;0.0971069335938;"[56, 137, 802, 377]";"[(562, 250), (363, 227)]";"[0, 0]"
4851;0.022164106369;"[56, 137, 802, 377]";"[(355, 231), (556, 254)]";"[0, 0]"
4852;0.0187020301819;"[56, 137, 802, 377]";"[(354, 231), (554, 253)]";"[0, 0]"
4853;0.022323846817;"[56, 138, 802, 378]";"[(356, 228), (556, 251)]";"[0, 0]"
4854;0.0288209915161;"[56, 138, 802, 378]";"[(558, 253), (359, 230)]";"[0, 0]"
4855;0.0217101573944;"[56, 137, 802, 377]";"[(358, 229)]";"[0]"
4856;0.0177369117737;"[56, 137, 802, 377]";"[(554, 252)]";"[0]"
4857;0.0216860771179;"[56, 137, 802, 377]";"[(357, 227)]";"[0]"
4858;0.0249638557434;"[56, 138, 802, 378]";"[(355, 225), (555, 249)]";"[0, 0]"
4859;0.0206170082092;"[55, 138, 801, 378]";"[(550, 248), (349, 222)]";"[0, 0]"
4860;0.0216550827026;"[55, 138, 801, 378]";"[(545, 248), (345, 221)]";"[0, 0]"
4861;0.0221438407898;"[55, 139, 801, 379]";"[(542, 248), (341, 221)]";"[0, 0]"
4862;0.0245878696442;"[55, 140, 801, 380]";"[(337, 221), (539, 248)]";"[0, 0]"
4863;0.0252120494843;"[55, 140, 801, 380]";"[(535, 247), (332, 219)]";"[0, 0]"
4864;0.0233750343323;"[55, 139, 801, 379]";"[(530, 247)]";"[0]"
4865;0.0217099189758;"[55, 139, 801, 379]";"[(530, 249), (328, 222)]";"[0, 0]"
4866;0.0170700550079;"[55, 138, 801, 378]";"[(534, 251)]";"[0]"
4867;0.0186700820923;"[55, 140, 801, 380]";"[(540, 249), (339, 218)]";"[0, 0]"
4868;0.0225818157196;"[55, 143, 801, 383]";"[(347, 206), (546, 240)]";"[0, 0]"
4869;0.0272350311279;"[54, 143, 800, 383]";"[(344, 202), (544, 236)]";"[0, 0]"
4870;0.0170619487762;"[55, 144, 801, 384]";"[(325, 211)]";"[0]"
4871;0.0160958766937;"[55, 145, 801, 385]";"[(311, 211)]";"[0]"
4872;0.0108759403229;"[55, 144, 801, 384]";"[(513, 245), (308, 210)]";"[0, 0]"
4873;0.0185589790344;"[55, 143, 801, 383]";"[(313, 217)]";"[0]"
4874;0.0221078395844;"[55, 142, 801, 382]";"[(324, 220), (527, 252)]";"[0, 0]"
4875;0.0133709907532;"[55, 140, 801, 380]";"[(536, 249)]";"[0]"
4876;0.0182039737701;"[55, 141, 801, 381]";"[(335, 214)]";"[0]"
4877;0.0202789306641;"[55, 141, 801, 381]";"[(533, 244), (329, 212)]";"[0, 0]"
4878;0.0198950767517;"[54, 142, 800, 382]";"[(323, 210), (525, 243)]";"[0, 0]"
4879;0.0149040222168;"[54, 146, 800, 386]";"[(519, 242)]";"[0]"
4880;0.00996398925781;"[54, 150, 800, 390]";"[(513, 245)]";"[0]"
4881;0.0271401405334;"[54, 151, 800, 391]";"[(297, 217), (503, 249)]";"[0, 0]"
4882;0.0233900547028;"[54, 151, 800, 391]";"[(491, 258), (284, 228)]";"[0, 0]"
4883;0.0231990814209;"[52, 152, 798, 392]";"[(482, 269), (275, 238)]";"[0, 0]"
4884;0.020800113678;"[51, 153, 797, 393]";"[(267, 241), (475, 271)]";"[0, 0]"
4885;0.0237140655518;"[51, 154, 797, 394]";"[(466, 267), (259, 235)]";"[0, 0]"
4886;0.100758075714;"[52, 156, 798, 396]";"[(466, 267), (259, 235)]";"[0, 0]"
4887;0.0160419940948;"[52, 156, 798, 396]";"[(456, 273), (248, 242)]";"[0, 0]"
4888;0.0195660591125;"[52, 154, 798, 394]";"[(457, 277), (247, 245)]";"[0, 0]"
4889;0.0177140235901;"[53, 152, 799, 392]";"[(460, 278)]";"[0]"
4890;0.0134179592133;"[54, 151, 800, 391]";"[(461, 276), (252, 243)]";"[0, 0]"
4891;0.0211970806122;"[54, 150, 800, 390]";"[(253, 237), (461, 271)]";"[0, 0]"
4892;0.0196490287781;"[54, 148, 800, 388]";"[(255, 235), (464, 267)]";"[0, 0]"
4893;0.0224740505219;"[54, 147, 800, 387]";"[(471, 266), (264, 233)]";"[0, 0]"
4894;0.021201133728;"[54, 146, 800, 386]";"[(476, 263), (270, 231)]";"[0, 0]"
4895;0.0129640102386;"[54, 145, 800, 385]";"[(477, 263), (268, 232)]";"[0, 0]"
4896;0.0121550559998;"[54, 144, 800, 384]";"[(478, 262), (271, 230)]";"[0, 0]"
4897;0.0179409980774;"[53, 143, 799, 383]";"[(269, 230), (476, 261)]";"[0, 0]"
4898;0.0155041217804;"[52, 142, 798, 382]";"[(264, 224)]";"[0]"
4899;0.0137360095978;"[52, 143, 798, 383]";"[(259, 221), (467, 253)]";"[0, 0]"
4900;0.0138530731201;"[53, 142, 799, 382]";"[(253, 218)]";"[0]"
4901;0.0179870128632;"[53, 142, 799, 382]";"[(249, 214), (461, 245)]";"[0, 0]"
4902;0.0120069980621;"[53, 142, 799, 382]";"[(249, 217)]";"[0]"
4903;0.0114538669586;"[54, 141, 800, 381]";"[(461, 249), (251, 218)]";"[0, 0]"
4904;0.0161809921265;"[54, 141, 800, 381]";"[(251, 219), (460, 249)]";"[0, 0]"
4905;0.0189700126648;"[54, 142, 800, 382]";"[(252, 219), (462, 249)]";"[0, 0]"
4906;0.0167109966278;"[53, 142, 799, 382]";"[(255, 219), (464, 249)]";"[0, 0]"
4907;0.0197539329529;"[53, 142, 799, 382]";"[(465, 246), (256, 217)]";"[0, 0]"
4908;0.0202369689941;"[53, 144, 799, 384]";"[(466, 251), (258, 219)]";"[0, 0]"
4909;0.027645111084;"[51, 147, 797, 387]";"[(464, 251), (255, 221)]";"[0, 0]"
4910;0.0141799449921;"[50, 150, 796, 390]";"[(460, 250), (251, 218)]";"[0, 0]"
4911;0.0208671092987;"[50, 151, 796, 391]";"[(464, 255), (255, 225)]";"[0, 0]"
4912;0.0142688751221;"[51, 154, 797, 394]";"[(462, 264), (253, 234)]";"[0, 0]"
4913;0.0115129947662;"[53, 156, 799, 396]";"[(453, 266), (241, 236)]";"[0, 0]"
4914;0.0135550498962;"[53, 156, 799, 396]";"[(446, 269), (235, 239)]";"[0, 0]"
4915;0.0185780525208;"[54, 156, 800, 396]";"[(450, 274), (240, 243)]";"[0, 0]"
4916;0.0216970443726;"[54, 159, 800, 399]";"[(458, 279), (250, 247)]";"[0, 0]"
4917;0.0184788703918;"[54, 169, 800, 409]";"[(464, 279), (257, 247)]";"[0, 0]"
4918;0.0188109874725;"[54, 156, 800, 396]";"[(466, 276), (258, 245)]";"[0, 0]"
4919;0.0180959701538;"[54, 156, 800, 396]";"[(469, 279), (262, 247)]";"[0, 0]"
4920;0.0132431983948;"[55, 155, 801, 395]";"[(479, 284), (273, 253)]";"[0, 0]"
4921;0.0113968849182;"[55, 156, 801, 396]";"[(289, 256), (493, 286)]";"[0, 0]"
4922;0.0210800170898;"[55, 175, 801, 415]";"[(504, 281), (301, 250)]";"[0, 0]"
4923;0.0208749771118;"[55, 202, 801, 442]";"[(504, 278), (301, 248)]";"[0, 0]"
4924;0.018651008606;"[56, 226, 802, 466]";"[(505, 278), (303, 247)]";"[0, 0]"
4925;0.0185141563416;"[56, 246, 802, 486]";"[(513, 285), (311, 257)]";"[0, 0]"
4926;0.0131828784943;"[56, 214, 802, 454]";"[(526, 292), (325, 265)]";"[0, 0]"
4927;0.0696501731873;"[56, 156, 802, 396]";"[(526, 292), (325, 265)]";"[0, 0]"
4928;0.0241057872772;"[56, 153, 802, 393]";"[(342, 269), (542, 296)]";"[0, 0]"
4929;0.0131089687347;"[56, 149, 802, 389]";"[(549, 297)]";"[0]"
4930;0.0124990940094;"[57, 144, 803, 384]";"[(356, 267), (554, 293)]";"[0, 0]"
4931;0.0228550434113;"[57, 141, 803, 381]";"[(558, 283), (361, 256)]";"[0, 0]"
4932;0.0207810401917;"[57, 139, 803, 379]";"[(566, 272), (369, 244)]";"[0, 0]"
4933;0.0192639827728;"[57, 137, 803, 377]";"[(581, 261), (385, 233)]";"[0, 0]"
4934;0.0208899974823;"[57, 136, 803, 376]";"[(588, 256), (393, 229)]";"[0, 0]"
4935;0.0217320919037;"[57, 134, 803, 374]";"[(585, 255), (389, 231)]";"[0, 0]"
4936;0.017373085022;"[58, 132, 804, 372]";"[(578, 258)]";"[0]"
4937;0.0168190002441;"[58, 130, 804, 370]";"[(577, 248), (380, 223)]";"[0, 0]"
4938;0.0218529701233;"[58, 130, 804, 370]";"[(387, 218)]";"[0]"
4939;0.0138618946075;"[58, 130, 804, 370]";"[(598, 240)]";"[0]"
4940;0.0191478729248;"[58, 131, 804, 371]";"[(620, 233), (428, 208)]";"[0, 0]"
4941;0.0199971199036;"[58, 132, 804, 372]";"[(442, 203)]";"[0]"
4942;0.0118060112;"[57, 131, 803, 371]";"[(638, 230), (444, 207)]";"[0, 0]"
4943;0.0177979469299;"[57, 131, 803, 371]";"[(444, 208), (638, 233)]";"[0, 0]"
4944;0.0205471515656;"[57, 130, 803, 370]";"[(636, 233), (442, 210)]";"[0, 0]"
4945;0.0210971832275;"[57, 130, 803, 370]";"[(623, 234), (428, 210)]";"[0, 0]"
